"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"À sa guitare","01:06:52","October 15, 2021","9","","Maison l'Orchestre National d'Ile de France à Alfortville","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Vocal Music;Chamber Music","https://www.allmusic.com/style/vocal-music-ma0000004520;https://www.allmusic.com/style/chamber-music-ma0000004500","Amiable/Good-Natured;Animated;Bittersweet;Graceful;Laid-Back/Mellow;Lyrical;Melancholy;Reflective;Romantic;Rustic;Sentimental;Tender;Tense/Anxious;Warm;Yearning","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/sentimental-xa0000000765;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/tense-anxious-xa0000000697;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/yearning-xa0000000733","","","https://www.allmusic.com/album/%C3-sa-guitare-mw0003566670"
"Dedication: The Clarinet Chamber Music of Ruth Gipps","01:07:29","October 1, 2021","9","November 1, 2020 - November 2, 2020","The Menuhin Hall, Stoke D'Abernon, Surrey","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Chamber Music","https://www.allmusic.com/style/chamber-music-ma0000004500","Capricious;Carefree;Dramatic;Lush;Lyrical;Pastoral;Searching;Smooth;Warm","https://www.allmusic.com/mood/capricious-xa0000000956;https://www.allmusic.com/mood/carefree-xa0000000702;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/pastoral-xa0000000745;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/warm-xa0000001138","","","https://www.allmusic.com/album/dedication-the-clarinet-chamber-music-of-ruth-gipps-mw0003569917"
"Threads of Gold II","01:14:00","July 30, 2021","9",NA,"","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Choral","https://www.allmusic.com/style/choral-ma0000004509","","","","","https://www.allmusic.com/album/threads-of-gold-ii-mw0003573565"
"Tchaikovsky Plus One, Vol. 3","01:18:26","July 2, 2021","9","October 29, 2020 & October 30, 2020","Cedars Hall, Wells Cathedral School, Somerset","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard","https://www.allmusic.com/style/keyboard-ma0000011828","Driving;Energetic;Flashy;Intense;Melodic;Ornate;Rustic;Shimmering;Sophisticated;Spontaneous","https://www.allmusic.com/mood/driving-xa0000000978;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/flashy-xa0000001003;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/shimmering-xa0000001092;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spontaneous-xa0000001106","","","https://www.allmusic.com/album/tchaikovsky-plus-one-vol-3-mw0003527978"
"Stravinsky: Ballets Russes","02:08:39","June 25, 2021","9","October, 2010 - September, 2013","","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Ballet","https://www.allmusic.com/style/ballet-ma0000004505","Aggressive;Austere;Bombastic;Brassy;Dramatic;Fantastic/Fantasy-like;Fiery;Flashy;Monumental;Pastoral;Thrilling","https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/austere-xa0000000942;https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/brassy-xa0000000950;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/fantastic-fantasy-like-xa0000000998;https://www.allmusic.com/mood/fiery-xa0000001002;https://www.allmusic.com/mood/flashy-xa0000001003;https://www.allmusic.com/mood/monumental-xa0000001048;https://www.allmusic.com/mood/pastoral-xa0000000745;https://www.allmusic.com/mood/thrilling-xa0000000776","","","https://www.allmusic.com/album/stravinsky-ballets-russes-mw0003532763"
"The Voice of the Heroes","59:51","June 4, 2021","7",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","Contemporary Rap;Hardcore Rap;Southern Rap;Trap (Rap)","https://www.allmusic.com/style/contemporary-rap-ma0000013542;https://www.allmusic.com/style/hardcore-rap-ma0000011937;https://www.allmusic.com/style/southern-rap-ma0000002871;https://www.allmusic.com/style/trap-rap-ma0000013576","Searching;Sexual;Thrilling;Druggy;Hedonistic;Quirky;Swaggering;Uncompromising;Aggressive;Brash;Bravado;Confident;Dramatic;Flowing;Humorous;Hypnotic;Laid-Back/Mellow;Literate;Meandering;Reckless;Rousing;Rowdy;Smooth;Street-Smart;Tough;Trippy;Yearning","https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/sexual-xa0000001091;https://www.allmusic.com/mood/thrilling-xa0000000776;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/hedonistic-xa0000001018;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/uncompromising-xa0000001129;https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/humorous-xa0000000717;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/meandering-xa0000001044;https://www.allmusic.com/mood/reckless-xa0000000752;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/rowdy-xa0000001081;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/tough-xa0000001122;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/yearning-xa0000000733","Cool & Cocky;Late Night;Guys Night Out;Hanging Out;Mischief;Drinking;Partying;TGIF;Imagination;Crime;Drugs;Good Times;Motivation;Street Life;Youth","https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/guys-night-out-ma0000006291;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/mischief-ma0000006322;https://www.allmusic.com/theme/drinking-ma0000004252;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/tgif-ma0000006308;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/crime-ma0000005048;https://www.allmusic.com/theme/drugs-ma0000004254;https://www.allmusic.com/theme/good-times-ma0000006282;https://www.allmusic.com/theme/motivation-ma0000005082;https://www.allmusic.com/theme/street-life-ma0000005112;https://www.allmusic.com/theme/youth-ma0000004287","https://www.allmusic.com/album/the-voice-of-the-heroes-mw0003539042"
"Mozart: Mitridate, re di Ponto","02:30:37","October 29, 2021","9","November 19, 2020 - November 23, 2020","SR1, Philharmonie de Paris, France","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Opera","https://www.allmusic.com/style/opera-ma0000004512","Bravado;Defiant;Desperate;Energetic;Graceful;Majestic;Melodic;Ornate;Tender;Thoughtful;Thrilling;Yearning","https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/defiant-xa0000000706;https://www.allmusic.com/mood/desperate-xa0000000974;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/majestic-xa0000000728;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/thrilling-xa0000000776;https://www.allmusic.com/mood/yearning-xa0000000733","","","https://www.allmusic.com/album/mozart-mitridate-re-di-ponto-mw0003589447"
"Bach, Handel","01:23:25","November 5, 2021","9","","Temple du Saint-Esprit, Paris","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Vocal Music","https://www.allmusic.com/style/vocal-music-ma0000004520","Amiable/Good-Natured;Bittersweet;Celebratory;Dramatic;Elegant;Graceful;Joyous;Majestic;Melodic;Ornate;Reverent;Serious;Somber;Stately;Warm","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/joyous-xa0000001029;https://www.allmusic.com/mood/majestic-xa0000000728;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/reverent-xa0000000757;https://www.allmusic.com/mood/serious-xa0000000766;https://www.allmusic.com/mood/somber-xa0000001098;https://www.allmusic.com/mood/stately-xa0000001111;https://www.allmusic.com/mood/warm-xa0000001138","","","https://www.allmusic.com/album/bach-handel-mw0003589450"
"Bach on the Rauwolf Lute","01:27:46","November 5, 2021","9","September 6, 2020 - September 10, 2020","Länna Church, Sweden","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Chamber Music","https://www.allmusic.com/style/chamber-music-ma0000004500","Complex;Delicate;Elegant;Intimate;Melodic;Organic;Ornate;Refined;Reserved;Rustic;Sparkling;Spiritual","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/delicate-xa0000000972;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/reserved-xa0000001077;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/sparkling-xa0000001102;https://www.allmusic.com/mood/spiritual-xa0000001105","","","https://www.allmusic.com/album/bach-on-the-rauwolf-lute-mw0003597545"
"Bach: Ich habe genug - Cantatas BWV 82, 32 & 106","01:06:16","October 8, 2021","9","December 3, 2020 - December 6, 2020","St Jude-on-the-Hill, Hampstead Garden Suburb, London, UK","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Choral","https://www.allmusic.com/style/choral-ma0000004509","Declamatory;Dignified/Noble;Melodic;Ornate;Positive;Reassuring/Consoling;Reverent;Serious;Somber;Spiritual","https://www.allmusic.com/mood/declamatory-xa0000000971;https://www.allmusic.com/mood/dignified-noble-xa0000000977;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/positive-xa0000000746;https://www.allmusic.com/mood/reassuring-consoling-xa0000001074;https://www.allmusic.com/mood/reverent-xa0000000757;https://www.allmusic.com/mood/serious-xa0000000766;https://www.allmusic.com/mood/somber-xa0000001098;https://www.allmusic.com/mood/spiritual-xa0000001105","Religion","https://www.allmusic.com/theme/religion-ma0000005098","https://www.allmusic.com/album/bach-ich-habe-genug-cantatas-bwv-82-32-106-mw0003579980"
