"num","title","duration","url","composer_urls","composer_names","performer_urls","performer_names","album_url"
"1","Tart Tart","04:20","https://www.allmusic.com/song/tart-tart-mt0060931987","https://www.allmusic.com/artist/paul-davis-mn0000019083;https://www.allmusic.com/artist/mark-day-mn0000831067;https://www.allmusic.com/artist/happy-mondays-mn0000553483;https://www.allmusic.com/artist/paul-ryder-mn0000032122;https://www.allmusic.com/artist/shaun-ryder-mn0000009703;https://www.allmusic.com/artist/gary-whelan-mn0000191005","Paul Davis;Mark Day;Happy Mondays;Paul Ryder;Shaun Ryder;Gary Whelan","https://www.allmusic.com/artist/happy-mondays-mn0000553483","Happy Mondays","https://www.allmusic.com/album/tart-tart-mw0003767644"
"2","Tart Tart [BBC Radio 1 John Peel Session, 1989]","04:38","https://www.allmusic.com/song/tart-tart-bbc-radio-1-john-peel-session-1989--mt0060931988","https://www.allmusic.com/artist/paul-davis-mn0000019083;https://www.allmusic.com/artist/mark-day-mn0000831067;https://www.allmusic.com/artist/happy-mondays-mn0000553483;https://www.allmusic.com/artist/paul-ryder-mn0000032122;https://www.allmusic.com/artist/shaun-ryder-mn0000009703;https://www.allmusic.com/artist/gary-whelan-mn0000191005","Paul Davis;Mark Day;Happy Mondays;Paul Ryder;Shaun Ryder;Gary Whelan","https://www.allmusic.com/artist/happy-mondays-mn0000553483","Happy Mondays","https://www.allmusic.com/album/tart-tart-mw0003767644"
"3","Tart Tart [Live at Sheffield University, 1989]","04:25","https://www.allmusic.com/song/tart-tart-live-at-sheffield-university-1989--mt0060931989","https://www.allmusic.com/artist/paul-davis-mn0000019083;https://www.allmusic.com/artist/mark-day-mn0000831067;https://www.allmusic.com/artist/happy-mondays-mn0000553483;https://www.allmusic.com/artist/paul-ryder-mn0000032122;https://www.allmusic.com/artist/shaun-ryder-mn0000009703;https://www.allmusic.com/artist/gary-whelan-mn0000191005","Paul Davis;Mark Day;Happy Mondays;Paul Ryder;Shaun Ryder;Gary Whelan","https://www.allmusic.com/artist/happy-mondays-mn0000553483","Happy Mondays","https://www.allmusic.com/album/tart-tart-mw0003767644"
"1","Qué Bello","04:14","https://www.allmusic.com/song/qu%C3%A9-bello-mt0060974364","https://www.allmusic.com/artist/rudy-la-scala-mn0002974104","Rudy La Scala","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
"2","El Viejo Del Sombrerón","04:14","https://www.allmusic.com/song/el-viejo-del-sombrer%C3%B3n-mt0060974365","https://www.allmusic.com/artist/calixto-ochoa-mn0000540765","Calixto Ochoa","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
"3","Escándalo","04:39","https://www.allmusic.com/song/esc%C3%A1ndalo-mt0060974366","https://www.allmusic.com/artist/willy-chirino-mn0000573327","Willy Chirino","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
"4","Hechicería","03:36","https://www.allmusic.com/song/hechicer%C3%ADa-mt0060974367","https://www.allmusic.com/artist/isaac-villanueva-mendoza-mn0001546099","Isaac Villanueva Mendoza","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
"5","La Suavecita","03:56","https://www.allmusic.com/song/la-suavecita-mt0060974368","","","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
"6","La Parabólica","03:24","https://www.allmusic.com/song/la-parab%C3%B3lica-mt0060974369","https://www.allmusic.com/artist/isaac-villanueva-mendoza-mn0001546099","Isaac Villanueva Mendoza","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
"7","Cumbia Barulera","02:48","https://www.allmusic.com/song/cumbia-barulera-mt0060974370","https://www.allmusic.com/artist/luis-guillermo-perez-cedron-mn0002687158","Luis Guillermo Perez Cedron","https://www.allmusic.com/artist/la-sonora-dinamita-mn0000104147","La Sonora Dinamita","https://www.allmusic.com/album/las-retro-chingonas-mw0003776042"
