"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Paradise Again","01:02:01","April 15, 2022","7",NA,"","Electronic","https://www.allmusic.com/genre/electronic-ma0000002572","EDM;Progressive House;House;Club/Dance","https://www.allmusic.com/style/edm-ma0000013412;https://www.allmusic.com/style/progressive-house-ma0000005002;https://www.allmusic.com/style/house-ma0000002651;https://www.allmusic.com/style/club-dance-ma0000002544","Bombastic;Cathartic;Celebratory;Energetic;Happy;Amiable/Good-Natured;Animated;Cosmopolitan;Extroverted;Exuberant;Flowing;Hedonistic;Nocturnal;Playful;Rousing;Smooth;Sophisticated;Swaggering;Brash;Ecstatic;Epic;Thrilling;Uplifting;Triumphant;Visceral;Urgent;Yearning","https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/cathartic-xa0000000958;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/happy-xa0000001016;https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/cosmopolitan-xa0000000967;https://www.allmusic.com/mood/extroverted-xa0000000996;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/hedonistic-xa0000001018;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/ecstatic-xa0000000984;https://www.allmusic.com/mood/epic-xa0000000992;https://www.allmusic.com/mood/thrilling-xa0000000776;https://www.allmusic.com/mood/uplifting-xa0000001132;https://www.allmusic.com/mood/triumphant-xa0000001126;https://www.allmusic.com/mood/visceral-xa0000001135;https://www.allmusic.com/mood/urgent-xa0000001133;https://www.allmusic.com/mood/yearning-xa0000000733","Affirmation;Club;Dance Party;Empowerment;Exercise/Workout;Girls Night Out;Good Times;Late Night;Nighttime;Happiness;Sex;Cool & Cocky;Healing/Comfort;TGIF","https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/dance-party-ma0000005051;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/exercise-workout-ma0000006295;https://www.allmusic.com/theme/girls-night-out-ma0000006292;https://www.allmusic.com/theme/good-times-ma0000006282;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/happiness-ma0000005066;https://www.allmusic.com/theme/sex-ma0000005107;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/healing-comfort-ma0000006273;https://www.allmusic.com/theme/tgif-ma0000006308","https://www.allmusic.com/album/paradise-again-mw0003704339"
"More D4ta","45:01","May 13, 2022","7",NA,"","Electronic;Pop/Rock","https://www.allmusic.com/genre/electronic-ma0000002572;https://www.allmusic.com/genre/pop-rock-ma0000002613","Experimental Techno;Techno;Club/Dance;Alternative Dance;Alternative/Indie Rock","https://www.allmusic.com/style/experimental-techno-ma0000012244;https://www.allmusic.com/style/techno-ma0000002893;https://www.allmusic.com/style/club-dance-ma0000002544;https://www.allmusic.com/style/alternative-dance-ma0000011883;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Detached;Intense;Irreverent;Nocturnal;Volatile;Austere;Crunchy;Eccentric;Hypnotic;Urgent;Cerebral;Complex;Paranoid;Passionate;Tense/Anxious;Visceral;Yearning;Freewheeling;Organic;Druggy;Insular;Quirky;Trippy;Eerie","https://www.allmusic.com/mood/detached-xa0000000707;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/irreverent-xa0000001028;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/volatile-xa0000001136;https://www.allmusic.com/mood/austere-xa0000000942;https://www.allmusic.com/mood/crunchy-xa0000000968;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/urgent-xa0000001133;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/paranoid-xa0000001061;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/tense-anxious-xa0000000697;https://www.allmusic.com/mood/visceral-xa0000001135;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/insular-xa0000001026;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/eerie-xa0000000985","Imagination;Late Night;Solitude;Fear;Yearning;Club","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/solitude-ma0000006313;https://www.allmusic.com/theme/fear-ma0000005060;https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/club-ma0000005633","https://www.allmusic.com/album/more-d4ta-mw0003672170"
"Glitch Mode","37:40","April 8, 2022","7",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","K-Pop;Korean Rap;Asian Rap;Asian Pop","https://www.allmusic.com/style/k-pop-ma0000011907;https://www.allmusic.com/style/korean-rap-ma0000013641;https://www.allmusic.com/style/asian-rap-ma0000013639;https://www.allmusic.com/style/asian-pop-ma0000012169","Amiable/Good-Natured;Bright;Joyous;Agreeable;Celebratory;Confident;Energetic;Exciting;Exuberant;Lively;Passionate;Playful;Romantic;Stylish;Sweet;Yearning;Earnest;Melodic;Sparkling;Dramatic;Pure","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/joyous-xa0000001029;https://www.allmusic.com/mood/agreeable-xa0000000715;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/exciting-xa0000000994;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/sweet-xa0000000773;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/sparkling-xa0000001102;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/pure-xa0000000751","Celebration;Cool & Cocky;Dance Party;Destiny;Empowerment;In Love;Relationships;Affirmation;Club;Escape;Hanging Out;Partying;Playful;Relaxation;Affection/Fondness;Motivation;Passion;Dancing;Youth","https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/dance-party-ma0000005051;https://www.allmusic.com/theme/destiny-ma0000005053;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/in-love-ma0000005076;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/escape-ma0000013574;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/relaxation-ma0000006314;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/motivation-ma0000005082;https://www.allmusic.com/theme/passion-ma0000005086;https://www.allmusic.com/theme/dancing-ma0000013569;https://www.allmusic.com/theme/youth-ma0000004287","https://www.allmusic.com/album/glitch-mode-mw0003677263"
"Give It Back","54:01","May 13, 2022","7",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Neo-Prog;Alternative/Indie Rock;Indie Rock","https://www.allmusic.com/style/neo-prog-ma0000012218;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-rock-ma0000004453","Atmospheric;Ambitious;Sophisticated;Yearning;Complex;Elaborate;Ethereal;Poignant;Searching;Anguished/Distraught;Melancholy;Sad;Brooding;Warm;Weary","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/elaborate-xa0000000987;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/anguished-distraught-xa0000000696;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/sad-xa0000000761;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/weary-xa0000001139","Destiny;Autumn;Loneliness;Pain;Relationships","https://www.allmusic.com/theme/destiny-ma0000005053;https://www.allmusic.com/theme/autumn-ma0000004245;https://www.allmusic.com/theme/loneliness-ma0000004264;https://www.allmusic.com/theme/pain-ma0000005085;https://www.allmusic.com/theme/relationships-ma0000005097","https://www.allmusic.com/album/give-it-back-mw0003678308"
"Laminated Skies","43:43","March 18, 2022","7",NA,"MMA Studios, Arlington, VA;NW, Washington, DC;Windom Road Studios, Brentwood, MD","Rap","https://www.allmusic.com/genre/rap-ma0000002816","East Coast Rap;Jazz-Rap;Underground Rap;Alternative Rap","https://www.allmusic.com/style/east-coast-rap-ma0000002563;https://www.allmusic.com/style/jazz-rap-ma0000012180;https://www.allmusic.com/style/underground-rap-ma0000002918;https://www.allmusic.com/style/alternative-rap-ma0000012203","Lyrical;Street-Smart;Thoughtful;Complex;Energetic;Introspective;Reflective;Poetic;Rousing;Searching;Optimistic;Spontaneous","https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/poetic-xa0000001439;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/optimistic-xa0000000744;https://www.allmusic.com/mood/spontaneous-xa0000001106","Empowerment;Everyday Life;Lifecycle;Word Play;City Life;Introspection;Motivation;Reflection;Poetry","https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/everyday-life-ma0000005057;https://www.allmusic.com/theme/lifecycle-ma0000005075;https://www.allmusic.com/theme/word-play-ma0000005090;https://www.allmusic.com/theme/city-life-ma0000004247;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/motivation-ma0000005082;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/poetry-ma0000005092","https://www.allmusic.com/album/laminated-skies-mw0003655007"
"Songs My Friends Wrote","33:09","June 17, 2022","7",NA,"Riverdale Recorders, Edmonton, AB;The Riff Shop, Winnipeg, MB","Blues;Country","https://www.allmusic.com/genre/blues-ma0000002467;https://www.allmusic.com/genre/country-ma0000002532","Country Blues;Contemporary Country;Neo-Traditionalist Country;Alt-Country;Alternative/Indie Rock","https://www.allmusic.com/style/country-blues-ma0000002533;https://www.allmusic.com/style/contemporary-country-ma0000002946;https://www.allmusic.com/style/neo-traditionalist-country-ma0000012188;https://www.allmusic.com/style/alt-country-ma0000002421;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Bravado;Epic;Bright;Literate;Passionate;Sentimental;Stately;Bittersweet;Nostalgic;Poignant;Reflective;Rustic;Warm;Wistful;Confident;Reverent;Theatrical;Whimsical;Earnest;Organic;Energetic","https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/epic-xa0000000992;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/sentimental-xa0000000765;https://www.allmusic.com/mood/stately-xa0000001111;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/nostalgic-xa0000000742;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/reverent-xa0000000757;https://www.allmusic.com/mood/theatrical-xa0000001120;https://www.allmusic.com/mood/whimsical-xa0000001140;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/energetic-xa0000000990","Freedom;Country Life;The Great Outdoors;Home;Homecoming","https://www.allmusic.com/theme/freedom-ma0000005063;https://www.allmusic.com/theme/country-life-ma0000005046;https://www.allmusic.com/theme/the-great-outdoors-ma0000006296;https://www.allmusic.com/theme/home-ma0000005068;https://www.allmusic.com/theme/homecoming-ma0000006305","https://www.allmusic.com/album/songs-my-friends-wrote-mw0003655931"
"Prins Thomas, Vol. 9",NA,"March 25, 2022","7",NA,"","Electronic","https://www.allmusic.com/genre/electronic-ma0000002572","Neo-Disco;House;Club/Dance;Alternative Dance","https://www.allmusic.com/style/neo-disco-ma0000013411;https://www.allmusic.com/style/house-ma0000002651;https://www.allmusic.com/style/club-dance-ma0000002544;https://www.allmusic.com/style/alternative-dance-ma0000011883","Circular;Hypnotic;Nocturnal;Detached;Fun;Lively;Positive;Pulsing;Soothing;Stylish;Warm;Atmospheric;Dramatic;Druggy;Elegant;Laid-Back/Mellow;Optimistic;Quirky;Refined;Relaxed;Sophisticated;Street-Smart;Trippy;Uplifting;Meandering;Rousing;Smooth;Intimate","https://www.allmusic.com/mood/circular-xa0000000961;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/detached-xa0000000707;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/positive-xa0000000746;https://www.allmusic.com/mood/pulsing-xa0000000750;https://www.allmusic.com/mood/soothing-xa0000001099;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/optimistic-xa0000000744;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/uplifting-xa0000001132;https://www.allmusic.com/mood/meandering-xa0000001044;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/intimate-xa0000000722","Background Music;Late Night;Dinner Ambiance;Hanging Out;Imagination;Relaxation;Small Gathering;Club","https://www.allmusic.com/theme/background-music-ma0000006329;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/dinner-ambiance-ma0000006288;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/relaxation-ma0000006314;https://www.allmusic.com/theme/small-gathering-ma0000006333;https://www.allmusic.com/theme/club-ma0000005633","https://www.allmusic.com/album/prins-thomas-vol-9-mw0003657930"
"Anyways, Life's Great...","26:21","November 11, 2022","6",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","Contemporary Rap;Trap (Rap);Southern Rap;Left-Field Rap","https://www.allmusic.com/style/contemporary-rap-ma0000013542;https://www.allmusic.com/style/trap-rap-ma0000013576;https://www.allmusic.com/style/southern-rap-ma0000002871;https://www.allmusic.com/style/left-field-rap-ma0000011909","Bouncy;Circular;Languid;Positive;Silly;Tough;Trippy;Cartoonish;Druggy;Explosive;Hedonistic;Pure;Slick;Urgent;Aggressive;Animated;Brash;Bravado;Exuberant;Flowing;Humorous;Hypnotic;Kinetic;Laid-Back/Mellow;Quirky;Reckless;Rousing;Rowdy;Severe;Street-Smart;Tight;Heavy;Motoric;Serious;Striding;Tense/Anxious;Detached;Dramatic;Fun;Spacious;Sprawling;Swinging","https://www.allmusic.com/mood/bouncy-ma0000005462;https://www.allmusic.com/mood/circular-xa0000000961;https://www.allmusic.com/mood/languid-xa0000001033;https://www.allmusic.com/mood/positive-xa0000000746;https://www.allmusic.com/mood/silly-xa0000001093;https://www.allmusic.com/mood/tough-xa0000001122;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/cartoonish-xa0000000957;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/explosive-xa0000000700;https://www.allmusic.com/mood/hedonistic-xa0000001018;https://www.allmusic.com/mood/pure-xa0000000751;https://www.allmusic.com/mood/slick-xa0000001095;https://www.allmusic.com/mood/urgent-xa0000001133;https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/humorous-xa0000000717;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/kinetic-xa0000001030;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/reckless-xa0000000752;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/rowdy-xa0000001081;https://www.allmusic.com/mood/severe-xa0000001090;https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/tight-xa0000001448;https://www.allmusic.com/mood/heavy-xa0000001445;https://www.allmusic.com/mood/motoric-xa0000001049;https://www.allmusic.com/mood/serious-xa0000000766;https://www.allmusic.com/mood/striding-xa0000000771;https://www.allmusic.com/mood/tense-anxious-xa0000000697;https://www.allmusic.com/mood/detached-xa0000000707;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/spacious-xa0000001447;https://www.allmusic.com/mood/sprawling-xa0000001108;https://www.allmusic.com/mood/swinging-xa0000000774","Cool & Cocky;Dance Party;Freedom;Hanging Out;Late Night;Playful;Girls Night Out;Guys Night Out;Nighttime;Partying;YOLO;Celebration;Night Driving;Argument;Relationships;Sex;Conflict","https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/dance-party-ma0000005051;https://www.allmusic.com/theme/freedom-ma0000005063;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/girls-night-out-ma0000006292;https://www.allmusic.com/theme/guys-night-out-ma0000006291;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/yolo-ma0000013546;https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/night-driving-ma0000006332;https://www.allmusic.com/theme/argument-ma0000005032;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/sex-ma0000005107;https://www.allmusic.com/theme/conflict-ma0000006269","https://www.allmusic.com/album/anyways-lifes-great-mw0003862766"
"Snoop Cube 40 $hort",NA,"December 9, 2022","7",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","West Coast Rap;Bay Area Rap;Contemporary Rap","https://www.allmusic.com/style/west-coast-rap-ma0000002932;https://www.allmusic.com/style/bay-area-rap-ma0000013619;https://www.allmusic.com/style/contemporary-rap-ma0000013542","Celebratory;Relaxed;Triumphant;Belligerent;Carefree;Flowing;Fun;Irreverent;Swaggering;Boisterous;Extroverted;Serious;Energetic;Exuberant;Rambunctious;Street-Smart;Vulgar;Dramatic;Nostalgic","https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/triumphant-xa0000001126;https://www.allmusic.com/mood/belligerent-xa0000000698;https://www.allmusic.com/mood/carefree-xa0000000702;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/irreverent-xa0000001028;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/boisterous-xa0000000699;https://www.allmusic.com/mood/extroverted-xa0000000996;https://www.allmusic.com/mood/serious-xa0000000766;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/rambunctious-xa0000001071;https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/vulgar-xa0000001137;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/nostalgic-xa0000000742","Cool & Cocky;Hanging Out;Partying;Day Driving;Good Times;Wisdom;Word Play;Playful;Conflict","https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/day-driving-ma0000006330;https://www.allmusic.com/theme/good-times-ma0000006282;https://www.allmusic.com/theme/wisdom-ma0000005122;https://www.allmusic.com/theme/word-play-ma0000005090;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/conflict-ma0000006269","https://www.allmusic.com/album/snoop-cube-40-hort-mw0003863504"
"Goosebumps Per Minute, Vol. 1",NA,"November 25, 2022","7",NA,"Ego's Landing Studios, Los Angels","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Instrumental Pop;Lounge;Alternative/Indie Rock;Chamber Pop","https://www.allmusic.com/style/instrumental-pop-ma0000012247;https://www.allmusic.com/style/lounge-ma0000012079;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/chamber-pop-ma0000012300","Atmospheric;Elegant;Agreeable;Autumnal;Bittersweet;Brittle;Calm/Peaceful;Celebratory;Flowing;Laid-Back/Mellow;Light;Lush;Nocturnal;Ornate;Passionate;Playful;Refined;Romantic;Shimmering;Smooth;Soothing;Sophisticated;Stylish;Complex;Graceful;Introspective;Relaxed;Ambitious","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/agreeable-xa0000000715;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/brittle-xa0000000953;https://www.allmusic.com/mood/calm-peaceful-xa0000000701;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/light-xa0000001035;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/shimmering-xa0000001092;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/soothing-xa0000001099;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/ambitious-xa0000000933","Imagination;Long Walk;Rainy Day;Affection/Fondness;Autumn;Background Music;Comfort;In Love;Introspection;Late Night;Passion","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/long-walk-ma0000006317;https://www.allmusic.com/theme/rainy-day-ma0000005096;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/autumn-ma0000004245;https://www.allmusic.com/theme/background-music-ma0000006329;https://www.allmusic.com/theme/comfort-ma0000006325;https://www.allmusic.com/theme/in-love-ma0000005076;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/passion-ma0000005086","https://www.allmusic.com/album/goosebumps-per-minute-vol-1-mw0003842527"
