"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Waiting for the Sunrise [2022]",NA,"February 15, 2022","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","","","","","https://www.allmusic.com/album/waiting-for-the-sunrise-2022--mw0003674985"
"Want It Bad","03:20","February 18, 2022","",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","","","","","","","https://www.allmusic.com/album/want-it-bad-mw0003677144"
"The Admiralty Lights","20:02:23","June 3, 2022","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/the-admiralty-lights-mw0003678037"
"Someone to Watch Over Me","04:48","January 12, 2022","",NA,"","Vocal;Country","https://www.allmusic.com/genre/vocal-ma0000011877;https://www.allmusic.com/genre/country-ma0000002532","Standards;Traditional Pop;Show Tunes;Vocal Pop;Traditional Country;Western Swing Revival","https://www.allmusic.com/style/standards-ma0000011874;https://www.allmusic.com/style/traditional-pop-ma0000002961;https://www.allmusic.com/style/show-tunes-ma0000002852;https://www.allmusic.com/style/vocal-pop-ma0000002787;https://www.allmusic.com/style/traditional-country-ma0000004474;https://www.allmusic.com/style/western-swing-revival-ma0000012227","Amiable/Good-Natured;Reassuring/Consoling;Refined;Romantic;Swinging;Confident;Earnest;Elegant;Gentle;Intimate;Melodic;Poignant;Reflective;Sentimental;Theatrical;Witty;Yearning;Cheerful;Rousing;Rustic;Sweet;Passionate;Restrained;Sensual;Stylish","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/reassuring-consoling-xa0000001074;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/swinging-xa0000000774;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/sentimental-xa0000000765;https://www.allmusic.com/mood/theatrical-xa0000001120;https://www.allmusic.com/mood/witty-xa0000001143;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/cheerful-xa0000000704;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/sweet-xa0000000773;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/restrained-xa0000000756;https://www.allmusic.com/mood/sensual-xa0000000764;https://www.allmusic.com/mood/stylish-xa0000001113","Affection/Fondness;Relationships;Reflection;Romantic Evening;Yearning;Slow Dance","https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/romantic-evening-ma0000006312;https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/slow-dance-ma0000006319","https://www.allmusic.com/album/someone-to-watch-over-me-mw0003679500"
"World Wide Pop","40:23","July 15, 2022","5",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Indie Pop;Indie Electronic;Alternative/Indie Rock;Pop;Left-Field Pop","https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/indie-electronic-ma0000012275;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/pop-ma0000012254;https://www.allmusic.com/style/left-field-pop-ma0000013523","Bright;Exuberant;Fun;Playful;Slick;Spacey;Summery;Sugary;Sweet;Animated;Freewheeling;Light;Mysterious;Pulsing;Sprawling;Ambitious;Bouncy;Cute;Messy;Shimmering;Warm;Trippy;Whimsical;Eccentric;Enigmatic;Fractured","https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/slick-xa0000001095;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/sugary-xa0000001115;https://www.allmusic.com/mood/sweet-xa0000000773;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/light-xa0000001035;https://www.allmusic.com/mood/mysterious-xa0000000738;https://www.allmusic.com/mood/pulsing-xa0000000750;https://www.allmusic.com/mood/sprawling-xa0000001108;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/bouncy-ma0000005462;https://www.allmusic.com/mood/cute-xa0000001437;https://www.allmusic.com/mood/messy-xa0000001046;https://www.allmusic.com/mood/shimmering-xa0000001092;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/whimsical-xa0000001140;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/enigmatic-xa0000000991;https://www.allmusic.com/mood/fractured-xa0000001004","Freedom;Imagination;Youth;Playful;Celebration;Club;Awareness","https://www.allmusic.com/theme/freedom-ma0000005063;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/youth-ma0000004287;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/awareness-ma0000005045","https://www.allmusic.com/album/world-wide-pop-mw0003682463"
"Gold","40:22","January 14, 2022","",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","","","","","","","https://www.allmusic.com/album/gold-mw0003651100"
"Million Dollars Worth of Game","17:43","January 14, 2022","",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","","","","","","","https://www.allmusic.com/album/million-dollars-worth-of-game-mw0003657965"
"A Midnight Rendezvous","04:37","February 18, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Contemporary Jazz","https://www.allmusic.com/style/contemporary-jazz-ma0000004545","","","","","https://www.allmusic.com/album/a-midnight-rendezvous-mw0003657969"
"The Very Best of Sonny James 1952-1962",NA,"February 18, 2022","",NA,"","Country;Pop/Rock","https://www.allmusic.com/genre/country-ma0000002532;https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/the-very-best-of-sonny-james-1952-1962-mw0003658607"
"Personalidad","43:10","March 18, 2022","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","","","","","","","https://www.allmusic.com/album/personalidad-mw0003684351"
"Savoir Faire","45:47","May 13, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Contemporary Jazz","https://www.allmusic.com/style/contemporary-jazz-ma0000004545","","","","","https://www.allmusic.com/album/savoir-faire-mw0003684362"
"Connie Francis on The Ed Sullivan Show 1958-1961","24:19","March 8, 2022","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/connie-francis-on-the-ed-sullivan-show-1958-1961-mw0003689753"
"Tell Me How Long Has Trane Been Gone",NA,"December 9, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/tell-me-how-long-has-trane-been-gone-mw0003854961"
"Acústicos [En Vivo]","42:47","September 30, 2022","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","Mexican Traditions","https://www.allmusic.com/style/mexican-traditions-ma0000002722","","","","","https://www.allmusic.com/album/ac%C3%BAsticos-en-vivo--mw0003856741"
"Live at the 2022 New Orleans Jazz and Heritage Festival",NA,"August 15, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/live-at-the-2022-new-orleans-jazz-and-heritage-festival-mw0003856627"
"South Side of Soul Street: The SSS Sessions","44:01","November 11, 2022","",NA,"","Blues;R&B","https://www.allmusic.com/genre/blues-ma0000002467;https://www.allmusic.com/genre/r-b-ma0000002809","","","","","","","https://www.allmusic.com/album/south-side-of-soul-street-the-sss-sessions-mw0003881264"
"Exitos De Gerardo Reyes","50:40","December 12, 2022","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","Mexican Traditions","https://www.allmusic.com/style/mexican-traditions-ma0000002722","","","","","https://www.allmusic.com/album/exitos-de-gerardo-reyes-mw0003883867"
"Western Chill",NA,"September 16, 2022","",NA,"","Country","https://www.allmusic.com/genre/country-ma0000002532","","","","","","","https://www.allmusic.com/album/western-chill-mw0003885935"
"Ushuaia Ibiza: Sep 19, 2022","01:56:36","September 19, 2022","",NA,"","Electronic","https://www.allmusic.com/genre/electronic-ma0000002572","","","","","","","https://www.allmusic.com/album/ushuaia-ibiza-sep-19-2022-mw0003887957"
"Blue's Clues & You Nursery Rhymes, Vol. 3","30:51","December 2, 2022","",NA,"","Children's","https://www.allmusic.com/genre/childrens-ma0000002944","","","","","","","https://www.allmusic.com/album/blues-clues-you-nursery-rhymes-vol-3-mw0003903948"
"De Fiesta [En Vivo]","45:05","December 9, 2022","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","Mexican Traditions","https://www.allmusic.com/style/mexican-traditions-ma0000002722","","","","","https://www.allmusic.com/album/de-fiesta-en-vivo--mw0003911214"
"Gato de Noche","03:47","December 22, 2022","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","","","","","","","https://www.allmusic.com/album/gato-de-noche-mw0003913093"
"Raphaelíssimo: Sus mayores éxitos, inéditos y rarezas","01:43:05","December 9, 2022","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","","","","","","","https://www.allmusic.com/album/raphael%C3%ADssimo-sus-mayores-%C3%A9xitos-in%C3%A9ditos-y-rarezas-mw0003866827"
