"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Que Sere Sera",NA,"September 9, 2022","",NA,"","Vocal","https://www.allmusic.com/genre/vocal-ma0000011877","","","","","","","https://www.allmusic.com/album/que-sere-sera-mw0003775245"
"Sus 50 Mejores Canciones",NA,"August 5, 2022","",NA,"","International;Jazz","https://www.allmusic.com/genre/international-ma0000002660;https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/sus-50-mejores-canciones-mw0003775270"
"Here It Is: A Tribute to Leonard Cohen","59:37","October 14, 2022","7",NA,"","Jazz;Pop/Rock","https://www.allmusic.com/genre/jazz-ma0000002674;https://www.allmusic.com/genre/pop-rock-ma0000002613","Contemporary Jazz;Adult Alternative Pop/Rock","https://www.allmusic.com/style/contemporary-jazz-ma0000004545;https://www.allmusic.com/style/adult-alternative-pop-rock-ma0000004488","Dramatic;Introspective;Ambitious;Confessional;Intimate;Literate;Organic;Seductive;Thoughtful;Atmospheric;Dignified/Noble;Ethereal;Graceful;Nocturnal;Passionate;Romantic;Sophisticated;Warm;Angst-Ridden;Bittersweet;Celebratory;Flowing;Narrative;Plaintive;Stylish;Wistful;Brooding;Relaxed","https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/confessional-xa0000001440;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/seductive-xa0000001443;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/dignified-noble-xa0000000977;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/angst-ridden-xa0000000935;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/narrative-xa0000001052;https://www.allmusic.com/mood/plaintive-xa0000001066;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/relaxed-xa0000000755","Introspection;Longing;Nighttime;Relationships;Imagination","https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/longing-ma0000013573;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/imagination-ma0000006299","https://www.allmusic.com/album/here-it-is-a-tribute-to-leonard-cohen-mw0003776518"
"The Montreux Years",NA,"September 23, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/the-montreux-years-mw0003776535"
"Fun Mix EP","18:56","August 5, 2022","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/fun-mix-ep-mw0003776589"
"Plácido Domingo sings Wagner","03:03:03","August 12, 2022","",NA,"","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Opera","https://www.allmusic.com/style/opera-ma0000004512","","","","","https://www.allmusic.com/album/pl%C3%A1cido-domingo-sings-wagner-mw0003776765"
"Essential Classics, Vol.4: Sarah Vaughan","01:05:20","June 17, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/essential-classics-vol4-sarah-vaughan-mw0003776901"
"RIVIERA BELMARE: Summer in Versilia, Italy 1960s","01:06:16","July 5, 2022","",NA,"","Stage & Screen","https://www.allmusic.com/genre/stage-screen-ma0000004432","Soundtracks","https://www.allmusic.com/style/soundtracks-ma0000002867","","","","","https://www.allmusic.com/album/riviera-belmare-summer-in-versilia-italy-1960s-mw0003777329"
"Essential Classics, Vol. 7: Bobby Darin","55:14","June 24, 2022","",NA,"","Pop/Rock;Jazz;Vocal","https://www.allmusic.com/genre/pop-rock-ma0000002613;https://www.allmusic.com/genre/jazz-ma0000002674;https://www.allmusic.com/genre/vocal-ma0000011877","Swing","https://www.allmusic.com/style/swing-ma0000004423","","","","","https://www.allmusic.com/album/essential-classics-vol-7-bobby-darin-mw0003778018"
"Essential Classics, Vol. 86: Benny Goodman",NA,"August 19, 2022","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/essential-classics-vol-86-benny-goodman-mw0003778980"
