"album_id","mood_id"
"mw0003529267","xa0000000934"
"mw0003529267","xa0000000935"
"mw0003529267","xa0000000951"
"mw0003529267","xa0000000954"
"mw0003529267","xa0000000975"
"mw0003529267","xa0000000990"
"mw0003529267","xa0000000992"
"mw0003529267","xa0000000722"
"mw0003529267","xa0000001027"
"mw0003529267","xa0000000734"
"mw0003529267","xa0000001068"
"mw0003529267","xa0000000753"
"mw0003529267","xa0000000733"
"mw0003529267","xa0000000699"
"mw0003529267","xa0000000994"
"mw0003529267","xa0000001064"
"mw0003529267","xa0000001066"
"mw0003529267","xa0000001120"
"mw0003529267","xa0000001095"
"mw0003529267","xa0000000694"
"mw0003538873","xa0000001005"
"mw0003538873","xa0000000946"
"mw0003538873","xa0000000982"
"mw0003538873","xa0000001036"
"mw0003538873","xa0000001057"
"mw0003538873","xa0000001080"
"mw0003538873","xa0000000772"
"mw0003538873","xa0000000934"
"mw0003538873","xa0000000951"
"mw0003538873","xa0000000981"
"mw0003538873","xa0000000997"
"mw0003538873","xa0000000717"
"mw0003538873","xa0000001127"
"mw0003538873","xa0000001062"
"mw0003538873","xa0000001064"
"mw0003538873","xa0000000755"
"mw0003538873","xa0000000759"
"mw0003538873","xa0000001113"
"mw0003538873","xa0000001118"
"mw0003538873","xa0000001140"
"mw0003538873","xa0000000700"
"mw0003538873","xa0000001029"
"mw0003538873","xa0000001038"
"mw0003538873","xa0000000751"
"mw0003538873","xa0000000773"
"mw0003538873","xa0000000941"
"mw0003538873","xa0000001088"
"mw0003538873","xa0000001105"
"mw0003589451","xa0000000728"
"mw0003589451","xa0000001127"
"mw0003589451","xa0000001056"
"mw0003589451","xa0000001058"
"mw0003589451","xa0000001073"
"mw0003589451","xa0000001098"
"mw0003589451","xa0000001119"
"mw0003589451","xa0000001120"
"mw0003589451","xa0000000777"
"mw0003589451","xa0000001126"
"mw0003589455","xa0000000765"
"mw0003589455","xa0000001099"
"mw0003589455","xa0000001138"
"mw0003589455","xa0000000934"
"mw0003589455","xa0000000980"
"mw0003589455","xa0000001068"
"mw0003589455","xa0000000753"
"mw0003589455","xa0000001097"
"mw0003589455","xa0000000773"
"mw0003589455","xa0000001035"
"mw0003589455","xa0000001142"
"mw0003589455","xa0000000733"
"mw0003589455","xa0000000946"
"mw0003589455","xa0000001076"
"mw0003585789","xa0000000714"
"mw0003585789","xa0000000753"
"mw0003585789","xa0000001098"
"mw0003585789","xa0000000933"
"mw0003585789","xa0000000954"
"mw0003585789","xa0000000958"
"mw0003585789","xa0000001027"
"mw0003585789","xa0000000734"
"mw0003585789","xa0000001088"
"mw0003585789","xa0000000943"
"mw0003585789","xa0000000946"
"mw0003585789","xa0000001037"
"mw0003585789","xa0000001062"
"mw0003585789","xa0000001439"
"mw0003585789","xa0000000759"
"mw0003585789","xa0000000761"
"mw0003585789","xa0000001100"
"mw0003585789","xa0000001139"
"mw0003585789","xa0000000709"
"mw0003585789","xa0000000722"
"mw0003585789","xa0000000747"
"mw0003585789","xa0000000708"
"mw0003585789","xa0000001011"
"mw0003585789","xa0000001032"
"mw0003585789","xa0000001066"
"mw0003585789","xa0000001108"
"mw0003587050","xa0000000949"
"mw0003587050","xa0000000951"
"mw0003587050","xa0000000748"
"mw0003587050","xa0000000699"
"mw0003587050","xa0000001062"
"mw0003587050","xa0000001071"
"mw0003587050","xa0000000759"
"mw0003587050","xa0000001118"
"mw0003587050","xa0000000981"
"mw0003587050","xa0000001060"
"mw0003587050","xa0000001080"
"mw0003587050","xa0000001129"
"mw0003587050","xa0000001005"
"mw0003587050","xa0000001014"
"mw0003587050","xa0000001057"
"mw0003587050","xa0000000946"
"mw0003587050","xa0000000734"
"mw0003587050","xa0000001112"
"mw0003592945","xa0000001026"
"mw0003592945","xa0000001032"
"mw0003592945","xa0000000755"
"mw0003592945","xa0000001097"
"mw0003592945","xa0000000931"
"mw0003592945","xa0000000958"
"mw0003592945","xa0000000707"
"mw0003592945","xa0000000980"
"mw0003592945","xa0000000722"
"mw0003592945","xa0000001035"
"mw0003592945","xa0000001068"
"mw0003592945","xa0000000943"
"mw0003592945","xa0000000946"
"mw0003592945","xa0000001119"
"mw0003592945","xa0000001139"
"mw0003592945","xa0000000733"
"mw0003595002","xa0000000983"
"mw0003595002","xa0000001113"
"mw0003595002","xa0000001006"
"mw0003595002","xa0000001037"
"mw0003595002","xa0000001062"
"mw0003595002","xa0000000743"
"mw0003595002","xa0000001100"
"mw0003595002","xa0000000946"
"mw0003595002","xa0000000997"
"mw0003595002","xa0000001036"
"mw0003595002","xa0000001127"
"mw0003595002","xa0000000742"
"mw0003595002","xa0000001067"
"mw0003595002","xa0000000759"
"mw0003595002","xa0000000770"
"mw0003595002","xa0000000697"
"mw0003595002","xa0000001121"
"mw0003595002","xa0000000978"
"mw0003595002","xa0000000726"
"mw0003595002","xa0000000753"
"mw0003595002","xa0000001088"
"mw0003595002","xa0000001443"
"mw0003595002","xa0000001119"
"mw0003595002","xa0000000749"
"mw0003595002","xa0000001136"
"mw0003595002","xa0000001444"
"mw0003595002","xa0000001140"
"mw0003595002","xa0000001143"
"mw0003577145","xa0000000933"
"mw0003577145","xa0000000748"
"mw0003577145","xa0000001057"
"mw0003577145","xa0000000694"
"mw0003577145","xa0000001062"
"mw0003577145","xa0000001075"
"mw0003577145","xa0000001129"
"mw0003577145","xa0000000980"
"mw0003577145","xa0000000994"
"mw0003577145","xa0000001059"
"mw0003577145","xa0000001070"
"mw0003577145","xa0000001116"
"mw0003577145","xa0000001143"
"mw0003577145","xa0000000699"
"mw0003577145","xa0000000966"
"mw0003577145","xa0000000985"
"mw0003577145","xa0000000990"
"mw0003577145","xa0000000997"
"mw0003577145","xa0000001030"
"mw0003577145","xa0000000743"
"mw0003577145","xa0000000759"
"mw0003577145","xa0000001112"
"mw0003577145","xa0000001136"
"mw0003577145","xa0000001042"
"mw0003577145","xa0000001084"
"mw0003577145","xa0000000697"
"mw0003576734","xa0000001005"
"mw0003576734","xa0000001088"
"mw0003576734","xa0000000749"
"mw0003576734","xa0000000952"
"mw0003576734","xa0000000707"
"mw0003576734","xa0000000709"
"mw0003576734","xa0000000981"
"mw0003576734","xa0000000997"
"mw0003576734","xa0000001067"
"mw0003576734","xa0000001138"
"mw0003576734","xa0000000708"
"mw0003576734","xa0000000717"
"mw0003576734","xa0000000743"
"mw0003576734","xa0000001140"
"mw0003576734","xa0000000953"
"mw0003576734","xa0000001057"
"mw0003576734","xa0000001144"
"mw0003576734","xa0000001133"
"mw0003576734","xa0000001028"
"mw0003583500","xa0000001055"
"mw0003583500","xa0000000753"
"mw0003583500","xa0000000954"
"mw0003583500","xa0000000708"
"mw0003583500","xa0000000993"
"mw0003583500","xa0000001054"
"mw0003583500","xa0000001088"
"mw0003583500","xa0000001141"
"mw0003583500","xa0000000733"
"mw0003583500","xa0000000707"
"mw0003583500","xa0000000734"
"mw0003583500","xa0000000959"
"mw0003583500","xa0000000719"
"mw0003583500","xa0000001100"
"mw0003454208","xa0000000946"
"mw0003454208","xa0000001088"
"mw0003454208","xa0000000932"
"mw0003454208","xa0000000943"
"mw0003454208","xa0000000722"
"mw0003454208","xa0000001027"
"mw0003454208","xa0000001057"
"mw0003454208","xa0000000753"
"mw0003454208","xa0000001121"
"mw0003454208","xa0000000981"
"mw0003454208","xa0000001011"
"mw0003454208","xa0000000727"
"mw0003454208","xa0000000734"
"mw0003454208","xa0000001130"
"mw0003454208","xa0000001139"
"mw0003454208","xa0000000941"
"mw0003454208","xa0000000701"
"mw0003454208","xa0000001008"
"mw0003454208","xa0000001036"
"mw0003454208","xa0000000745"
"mw0003454208","xa0000001103"
"mw0003454208","xa0000000733"
"mw0003454208","xa0000001439"
"mw0003454208","xa0000001068"
"mw0003454208","xa0000000756"
"mw0003454208","xa0000001447"
"mw0003454208","xa0000001096"
"mw0003554978","xa0000001034"
"mw0003554978","xa0000001054"
"mw0003554978","xa0000000749"
"mw0003554978","xa0000000941"
"mw0003554978","xa0000000701"
"mw0003554978","xa0000000972"
"mw0003554978","xa0000000707"
"mw0003554978","xa0000000709"
"mw0003554978","xa0000000991"
"mw0003554978","xa0000000993"
"mw0003554978","xa0000000722"
"mw0003554978","xa0000001077"
"mw0003554978","xa0000001099"
"mw0003554978","xa0000001101"
"mw0003554978","xa0000001138"
"mw0003483940","xa0000001062"
"mw0003483940","xa0000001100"
"mw0003483940","xa0000000967"
"mw0003483940","xa0000000758"
"mw0003483940","xa0000001138"
"mw0003483940","xa0000000933"
"mw0003483940","xa0000000982"
"mw0003483940","xa0000001031"
"mw0003483940","xa0000000726"
"mw0003483940","xa0000001446"
"mw0003483940","xa0000000774"
"mw0003483940","xa0000001132"
"mw0003483940","xa0000000952"
"mw0003483940","xa0000000981"
"mw0003483940","xa0000000713"
"mw0003483940","xa0000001029"
"mw0003483940","xa0000001064"
"mw0003483940","xa0000000986"
"mw0003494021","xa0000001443"
"mw0003494021","xa0000001113"
"mw0003494021","xa0000000990"
"mw0003494021","xa0000000764"
"mw0003494021","xa0000000733"
"mw0003494021","xa0000000932"
"mw0003494021","xa0000000709"
"mw0003494021","xa0000000711"
"mw0003494021","xa0000001062"
"mw0003494021","xa0000001091"
"mw0003494021","xa0000001101"
"mw0003494021","xa0000001444"
"mw0003494021","xa0000000988"
"mw0003494021","xa0000001011"
"mw0003494021","xa0000000759"
"mw0003494021","xa0000001092"
"mw0003494021","xa0000000749"
"mw0003494021","xa0000000972"
"mw0003494021","xa0000000753"
"mw0003548164","xa0000000941"
"mw0003548164","xa0000000988"
"mw0003548164","xa0000000715"
"mw0003548164","xa0000000943"
"mw0003548164","xa0000000946"
"mw0003548164","xa0000000953"
"mw0003548164","xa0000000701"
"mw0003548164","xa0000000703"
"mw0003548164","xa0000000713"
"mw0003548164","xa0000001032"
"mw0003548164","xa0000001035"
"mw0003548164","xa0000001037"
"mw0003548164","xa0000001054"
"mw0003548164","xa0000001058"
"mw0003548164","xa0000001062"
"mw0003548164","xa0000001067"
"mw0003548164","xa0000001076"
"mw0003548164","xa0000000758"
"mw0003548164","xa0000001092"
"mw0003548164","xa0000001096"
"mw0003548164","xa0000001099"
"mw0003548164","xa0000001100"
"mw0003548164","xa0000001113"
"mw0003548164","xa0000000964"
"mw0003548164","xa0000001011"
"mw0003548164","xa0000001027"
"mw0003548164","xa0000000755"
"mw0003548164","xa0000000933"
"mw0003472690","xa0000000981"
"mw0003472690","xa0000001036"
"mw0003472690","xa0000000743"
"mw0003472690","xa0000001006"
"mw0003472690","xa0000001023"
"mw0003472690","xa0000001052"
"mw0003472690","xa0000001057"
"mw0003472690","xa0000001067"
"mw0003472690","xa0000001121"
"mw0003472690","xa0000000941"
"mw0003472690","xa0000000952"
"mw0003472690","xa0000001066"
"mw0003472690","xa0000001068"
"mw0003472690","xa0000001102"
"mw0003472690","xa0000001116"
"mw0003472690","xa0000000964"
"mw0003472690","xa0000001030"
"mw0003472690","xa0000001139"
"mw0003477641","xa0000001027"
"mw0003477641","xa0000000734"
"mw0003477641","xa0000001100"
"mw0003477641","xa0000001119"
"mw0003477641","xa0000000934"
"mw0003477641","xa0000000952"
"mw0003477641","xa0000001440"
"mw0003477641","xa0000001127"
"mw0003477641","xa0000001098"
"mw0003477641","xa0000001099"
"mw0003477641","xa0000001121"
"mw0003477641","xa0000000946"
"mw0003477641","xa0000000980"
"mw0003477641","xa0000001008"
"mw0003477641","xa0000001025"
"mw0003477641","xa0000001068"
"mw0003477641","xa0000000753"
"mw0003477641","xa0000001113"
"mw0003477641","xa0000000773"
"mw0003477641","xa0000001138"
"mw0003477641","xa0000001142"
"mw0003477641","xa0000000965"
"mw0003477641","xa0000001011"
"mw0003477641","xa0000000722"
"mw0003535718","xa0000000709"
"mw0003535718","xa0000000726"
"mw0003535718","xa0000000765"
"mw0003535718","xa0000000772"
"mw0003535718","xa0000000774"
"mw0003535718","xa0000000715"
"mw0003535718","xa0000000746"
"mw0003535718","xa0000000758"
"mw0003535718","xa0000000704"
"mw0003535718","xa0000000764"
"mw0003537646","xa0000001068"
"mw0003537646","xa0000000761"
"mw0003537646","xa0000001027"
"mw0003537646","xa0000000758"
"mw0003537646","xa0000001095"
"mw0003537646","xa0000001100"
"mw0003537646","xa0000001138"
"mw0003537646","xa0000000709"
"mw0003537646","xa0000001033"
"mw0003537646","xa0000001076"
"mw0003537646","xa0000000753"
"mw0003537646","xa0000001096"
"mw0003537646","xa0000001121"
"mw0003537646","xa0000001444"
"mw0003537646","xa0000000954"
"mw0003537646","xa0000001062"
"mw0003592771","xa0000001002"
"mw0003592771","xa0000001129"
"mw0003592771","xa0000000694"
"mw0003592771","xa0000000935"
"mw0003592771","xa0000000937"
"mw0003592771","xa0000000952"
"mw0003592771","xa0000000958"
"mw0003592771","xa0000000974"
"mw0003592771","xa0000000978"
"mw0003592771","xa0000000996"
"mw0003592771","xa0000001005"
"mw0003592771","xa0000001021"
"mw0003592771","xa0000001046"
"mw0003592771","xa0000000752"
"mw0003592771","xa0000001122"
"mw0003592771","xa0000001133"
"mw0003592771","xa0000000733"
"mw0003592771","xa0000000949"
"mw0003592771","xa0000000951"
"mw0003592771","xa0000000990"
"mw0003592771","xa0000000994"
"mw0003592771","xa0000000700"
"mw0003592771","xa0000000721"
"mw0003592771","xa0000001066"
"mw0003592771","xa0000000766"
"mw0003435637","xa0000000694"
"mw0003435637","xa0000000933"
"mw0003435637","xa0000000936"
"mw0003435637","xa0000000937"
"mw0003435637","xa0000000699"
"mw0003435637","ma0000005462"
"mw0003435637","xa0000000953"
"mw0003435637","xa0000000964"
"mw0003435637","xa0000000966"
"mw0003435637","xa0000000967"
"mw0003435637","xa0000001438"
"mw0003435637","xa0000000978"
"mw0003435637","xa0000000981"
"mw0003435637","xa0000000991"
"mw0003435637","xa0000001441"
"mw0003435637","xa0000000997"
"mw0003435637","xa0000000999"
"mw0003435637","xa0000001003"
"mw0003435637","xa0000001023"
"mw0003435637","xa0000001024"
"mw0003435637","xa0000001030"
"mw0003435637","xa0000001044"
"mw0003435637","xa0000001064"
"mw0003435637","xa0000001067"
"mw0003435637","xa0000001068"
"mw0003435637","xa0000000747"
"mw0003435637","xa0000001070"
"mw0003435637","xa0000001075"
"mw0003435637","xa0000001100"
"mw0003435637","xa0000000776"
"mw0003435637","xa0000001133"
"mw0003435637","xa0000001135"
"mw0003444763","xa0000000694"
"mw0003444763","xa0000000948"
"mw0003444763","xa0000000955"
"mw0003444763","xa0000000973"
"mw0003444763","xa0000001445"
"mw0003444763","xa0000001045"
"mw0003444763","xa0000001070"
"mw0003444763","xa0000001073"
"mw0003444763","xa0000001128"
"mw0003444763","xa0000000938"
"mw0003444763","xa0000000949"
"mw0003444763","xa0000000957"
"mw0003444763","xa0000000970"
"mw0003444763","xa0000000994"
"mw0003444763","xa0000001014"
"mw0003444763","xa0000001039"
"mw0003444763","xa0000001054"
"mw0003444763","xa0000001080"
"mw0003444763","xa0000001081"
"mw0003444763","xa0000000762"
"mw0003444763","xa0000000776"
"mw0003444763","xa0000001135"
"mw0003444763","xa0000000699"
"mw0003444763","xa0000000966"
"mw0003444763","xa0000000979"
"mw0003444763","xa0000000990"
"mw0003444763","xa0000001001"
"mw0003444763","xa0000001028"
"mw0003444763","xa0000000726"
"mw0003444763","xa0000001055"
"mw0003444763","xa0000001060"
"mw0003444763","xa0000001086"
"mw0003444763","xa0000001094"
"mw0003444763","xa0000001125"
"mw0003444763","xa0000001136"
"mw0003444763","xa0000000958"
"mw0003444763","xa0000001012"
"mw0003444763","xa0000001017"
"mw0003444763","xa0000001018"
"mw0003444763","xa0000000721"
"mw0003444763","xa0000001118"
"mw0003444763","xa0000001120"
"mw0003444763","xa0000001131"
"mw0003444763","xa0000001137"
"mw0003444763","xa0000001002"
"mw0003444763","xa0000001013"
"mw0003444763","xa0000000717"
"mw0003444763","xa0000001048"
"mw0003444763","xa0000000969"
"mw0003444763","xa0000001024"
"mw0003444763","xa0000000749"
"mw0003448198","xa0000000944"
"mw0003448198","xa0000000977"
"mw0003448198","xa0000000988"
"mw0003448198","xa0000001127"
"mw0003448198","xa0000001058"
"mw0003448198","xa0000000753"
"mw0003448198","xa0000000766"
"mw0003449781","xa0000000694"
"mw0003449781","xa0000000955"
"mw0003449781","xa0000000966"
"mw0003449781","xa0000001060"
"mw0003449781","xa0000001070"
"mw0003449781","xa0000000699"
"mw0003449781","xa0000000949"
"mw0003449781","xa0000000717"
"mw0003449781","xa0000001028"
"mw0003449781","xa0000001067"
"mw0003449781","xa0000001094"
"mw0003449781","xa0000000708"
"mw0003449781","xa0000000990"
"mw0003449781","xa0000001054"
"mw0003449781","xa0000001055"
"mw0003449781","xa0000001073"
"mw0003449781","xa0000001089"
"mw0003449781","xa0000000951"
"mw0003449781","xa0000001045"
"mw0003449781","xa0000000985"
"mw0003449781","xa0000000721"
"mw0003449781","xa0000001053"
"mw0003449781","xa0000001071"
"mw0003449781","xa0000001075"
"mw0003449781","xa0000001081"
"mw0003449781","xa0000001120"
"mw0003455574","xa0000000937"
"mw0003455574","xa0000000948"
"mw0003455574","xa0000000950"
"mw0003455574","xa0000000708"
"mw0003455574","xa0000000990"
"mw0003455574","xa0000001037"
"mw0003455574","xa0000001038"
"mw0003455574","xa0000000728"
"mw0003455574","xa0000000759"
"mw0003455574","xa0000000765"
"mw0003455574","xa0000001111"
"mw0003455575","xa0000000935"
"mw0003455575","xa0000000708"
"mw0003455575","xa0000000990"
"mw0003455575","xa0000000994"
"mw0003455575","xa0000001037"
"mw0003455575","xa0000000729"
"mw0003455575","xa0000001048"
"mw0003455575","xa0000001056"
"mw0003455575","xa0000001450"
"mw0003455575","xa0000001079"
"mw0003455575","xa0000000759"
"mw0003455575","xa0000001088"
"mw0003455575","xa0000001128"
"mw0003455575","xa0000000733"
"mw0003556257","xa0000000959"
"mw0003556257","xa0000000962"
"mw0003556257","xa0000000972"
"mw0003556257","xa0000000709"
"mw0003556257","xa0000001004"
"mw0003556257","xa0000001028"
"mw0003556257","xa0000001066"
"mw0003556257","xa0000001067"
"mw0003556257","xa0000001076"
"mw0003556257","xa0000000756"
"mw0003556257","xa0000001100"
"mw0003556257","xa0000001138"
"mw0003556257","xa0000000708"
"mw0003556257","xa0000001008"
"mw0003556257","xa0000000719"
"mw0003556257","xa0000000722"
"mw0003556257","xa0000001077"
"mw0003556257","xa0000000759"
"mw0003556257","xa0000001103"
"mw0003556257","xa0000001113"
"mw0003556257","xa0000000934"
"mw0003556257","xa0000000952"
"mw0003556257","xa0000001006"
"mw0003556257","xa0000001046"
"mw0003556257","xa0000001080"
"mw0003556257","xa0000000764"
"mw0003556257","xa0000001140"
"mw0003556257","xa0000000990"
"mw0003557005","xa0000000696"
"mw0003557005","xa0000000721"
"mw0003557005","xa0000000728"
"mw0003557005","xa0000000732"
"mw0003557005","xa0000001055"
"mw0003557005","xa0000001079"
"mw0003557005","xa0000001098"
"mw0003557005","xa0000001126"
"mw0003557005","xa0000001142"
"mw0003557005","xa0000000733"
"mw0003558983","xa0000000933"
"mw0003558983","xa0000000964"
"mw0003558983","xa0000001024"
"mw0003558983","xa0000001057"
"mw0003558983","xa0000001069"
"mw0003558983","xa0000000753"
"mw0003558983","xa0000001132"
"mw0003558983","xa0000000748"
"mw0003558983","xa0000000987"
"mw0003558983","xa0000001008"
"mw0003558983","xa0000001067"
"mw0003558983","xa0000000765"
"mw0003558983","xa0000000773"
"mw0003558983","xa0000001140"
"mw0003558983","xa0000000733"
"mw0003558983","xa0000000980"
"mw0003558983","xa0000000997"
"mw0003558983","xa0000000743"
"mw0003558983","xa0000000759"
"mw0003558983","xa0000001142"
"mw0003559625","xa0000000728"
"mw0003559625","xa0000001048"
"mw0003559625","xa0000001450"
"mw0003559625","xa0000001074"
"mw0003559625","xa0000000757"
"mw0003559625","xa0000001120"
"mw0003559625","xa0000000777"
"mw0003559990","xa0000001036"
"mw0003559990","xa0000001129"
"mw0003559990","xa0000000934"
"mw0003559990","xa0000000946"
"mw0003559990","xa0000000980"
"mw0003559990","xa0000000722"
"mw0003559990","xa0000001062"
"mw0003559990","xa0000001066"
"mw0003559990","xa0000001088"
"mw0003559990","xa0000000748"
"mw0003559990","xa0000001057"
"mw0003559990","xa0000000753"
"mw0003559990","xa0000000759"
"mw0003559990","xa0000001142"
"mw0003559990","xa0000001143"
"mw0003559990","xa0000000966"
"mw0003559990","xa0000000997"
"mw0003559990","xa0000001080"
"mw0003559990","xa0000000695"
"mw0003563595","xa0000000981"
"mw0003563595","xa0000001005"
"mw0003563595","xa0000001057"
"mw0003563595","xa0000000759"
"mw0003563595","xa0000001118"
"mw0003563595","xa0000001134"
"mw0003563595","xa0000001138"
"mw0003563595","xa0000000980"
"mw0003488335","xa0000000934"
"mw0003488335","xa0000000937"
"mw0003488335","xa0000000704"
"mw0003488335","xa0000001011"
"mw0003488335","xa0000000717"
"mw0003488335","xa0000001038"
"mw0003488335","xa0000001127"
"mw0003488335","xa0000001067"
"mw0003488335","xa0000000753"
"mw0003488335","xa0000001082"
"mw0003490883","xa0000000937"
"mw0003490883","xa0000000702"
"mw0003490883","xa0000000708"
"mw0003490883","xa0000000728"
"mw0003490883","xa0000000738"
"mw0003490883","xa0000000745"
"mw0003490883","xa0000001082"
"mw0003490883","xa0000000766"
"mw0003490883","xa0000001098"
"mw0003490883","xa0000001126"
"mw0003490883","xa0000001138"
"mw0003518868","xa0000000934"
"mw0003518868","xa0000000956"
"mw0003518868","xa0000001438"
"mw0003518868","xa0000000989"
"mw0003518868","xa0000001011"
"mw0003518868","xa0000000721"
"mw0003518868","xa0000001028"
"mw0003518868","xa0000001067"
"mw0003518868","xa0000000753"
"mw0003518868","xa0000001088"
"mw0003524965","xa0000000697"
"mw0003524965","xa0000001120"
"mw0003524965","xa0000001133"
"mw0003524965","xa0000000938"
"mw0003524965","xa0000000964"
"mw0003524965","xa0000000935"
"mw0003524965","xa0000001062"
"mw0003524965","xa0000000759"
"mw0003524965","xa0000001136"
"mw0003524965","xa0000000694"
"mw0003524965","xa0000000936"
"mw0003524965","xa0000000948"
"mw0003524965","xa0000001118"
"mw0003524965","xa0000001135"
"mw0003524965","xa0000000941"
"mw0003524965","xa0000000707"
"mw0003524965","xa0000001036"
"mw0003524965","xa0000000733"
"mw0003524965","xa0000000958"
"mw0003526093","xa0000001057"
"mw0003526093","xa0000000934"
"mw0003526093","xa0000000722"
"mw0003526093","xa0000001036"
"mw0003526093","xa0000000748"
"mw0003526093","xa0000000980"
"mw0003526093","xa0000000753"
"mw0003526093","xa0000000759"
"mw0003526093","xa0000001089"
"mw0003526093","xa0000001142"
"mw0003526093","xa0000000941"
"mw0003526093","xa0000000972"
"mw0003526093","xa0000000981"
"mw0003526093","xa0000001032"
"mw0003526093","xa0000001066"
"mw0003526093","xa0000001072"
"mw0003526093","xa0000001080"
"mw0003526093","xa0000001088"
"mw0003526093","xa0000000946"
"mw0003492640","xa0000001062"
"mw0003492640","xa0000000733"
"mw0003492640","xa0000000755"
"mw0003492640","xa0000001138"
"mw0003492640","xa0000000709"
"mw0003492640","xa0000001099"
"mw0003492640","xa0000001118"
"mw0003492640","xa0000000722"
"mw0003492640","xa0000000764"
"mw0003492640","xa0000001113"
"mw0003492640","xa0000000953"
"mw0003492640","xa0000000972"
"mw0003492640","xa0000001011"
"mw0003492640","xa0000001032"
"mw0003492640","xa0000000771"
"mw0003493126","xa0000000708"
"mw0003493126","xa0000000988"
"mw0003493126","xa0000001037"
"mw0003493126","xa0000001038"
"mw0003493126","xa0000000728"
"mw0003493126","xa0000000759"
"mw0003499739","xa0000001005"
"mw0003499739","xa0000001032"
"mw0003499739","xa0000001067"
"mw0003499739","xa0000000753"
"mw0003499739","xa0000000934"
"mw0003499739","xa0000000704"
"mw0003499739","xa0000000980"
"mw0003499739","xa0000000997"
"mw0003499739","xa0000001006"
"mw0003499739","xa0000001035"
"mw0003499739","xa0000001057"
"mw0003499739","xa0000001096"
"mw0003499739","xa0000001099"
"mw0003499739","xa0000001116"
"mw0003499739","xa0000001138"
"mw0003499739","xa0000001142"
"mw0003499739","xa0000000702"
"mw0003499739","xa0000000726"
"mw0003499739","xa0000000745"
"mw0003499739","xa0000000715"
"mw0003499739","xa0000000990"
"mw0003499739","xa0000001088"
"mw0003500803","xa0000001440"
"mw0003500803","xa0000001015"
"mw0003500803","xa0000000747"
"mw0003500803","xa0000001444"
"mw0003500803","xa0000000949"
"mw0003500803","xa0000000966"
"mw0003500803","xa0000000727"
"mw0003500803","xa0000001128"
"mw0003500803","xa0000000694"
"mw0003500803","xa0000000721"
"mw0003500803","xa0000000697"
"mw0003500803","xa0000001133"
"mw0003500803","xa0000001002"
"mw0003500803","xa0000001001"
"mw0003500818","xa0000000759"
"mw0003500818","xa0000001136"
"mw0003500818","xa0000000695"
"mw0003500818","xa0000000980"
"mw0003500818","xa0000001002"
"mw0003500818","xa0000001073"
"mw0003500818","xa0000000697"
"mw0003500818","xa0000000694"
"mw0003500818","xa0000000935"
"mw0003500818","xa0000000966"
"mw0003500818","xa0000000721"
"mw0003500818","xa0000001088"
"mw0003500818","xa0000001133"
"mw0003500818","xa0000000958"
"mw0003500818","xa0000000708"
"mw0003500818","xa0000001075"
"mw0003500818","xa0000000997"
"mw0003500818","xa0000000726"
"mw0003500818","xa0000000945"
"mw0003500818","xa0000000969"
"mw0003468625","xa0000000932"
"mw0003468625","xa0000000709"
"mw0003468625","xa0000000732"
"mw0003468625","xa0000000753"
"mw0003468625","xa0000001092"
"mw0003468625","xa0000000941"
"mw0003468625","xa0000000972"
"mw0003468625","xa0000001004"
"mw0003468625","xa0000000719"
"mw0003468625","xa0000001011"
"mw0003468625","xa0000001101"
"mw0003468625","xa0000001136"
"mw0003468625","xa0000000961"
"mw0003468625","xa0000001036"
"mw0003468625","xa0000001102"
"mw0003468625","xa0000000954"
"mw0003468625","xa0000001057"
"mw0003468625","xa0000000734"
"mw0003468625","xa0000000993"
"mw0003507041","xa0000000941"
"mw0003507041","xa0000000943"
"mw0003507041","xa0000000946"
"mw0003507041","xa0000001036"
"mw0003507041","xa0000001054"
"mw0003507041","xa0000000753"
"mw0003507041","xa0000001138"
"mw0003507041","xa0000000954"
"mw0003507041","xa0000000981"
"mw0003507041","xa0000000722"
"mw0003507041","xa0000000734"
"mw0003507041","xa0000001066"
"mw0003507041","xa0000001068"
"mw0003507041","xa0000000756"
"mw0003507041","xa0000001098"
"mw0003507041","xa0000001099"
"mw0003507041","xa0000001103"
"mw0003507041","xa0000001119"
"mw0003507041","xa0000001142"
"mw0003507041","xa0000000980"
"mw0003507041","xa0000001055"
"mw0003507562","xa0000000937"
"mw0003507562","xa0000000702"
"mw0003507562","xa0000000704"
"mw0003507562","xa0000000998"
"mw0003507562","xa0000001029"
"mw0003507562","xa0000001038"
"mw0003507562","xa0000001082"
"mw0003548549","xa0000001038"
"mw0003548549","xa0000001143"
"mw0003548549","xa0000000958"
"mw0003548549","xa0000000990"
"mw0003548549","xa0000000996"
"mw0003548549","xa0000000997"
"mw0003548549","xa0000001027"
"mw0003548549","xa0000001044"
"mw0003548549","xa0000001120"
"mw0003548549","xa0000000933"
"mw0003548549","xa0000000748"
"mw0003548549","xa0000000994"
"mw0003548549","xa0000000732"
"mw0003548549","xa0000001118"
"mw0003548549","xa0000000937"
"mw0003548549","xa0000000708"
"mw0003548549","xa0000001002"
"mw0003548549","xa0000001052"
"mw0003548549","xa0000000753"
"mw0003548549","xa0000000709"
"mw0003548549","xa0000000713"
"mw0003548549","xa0000001062"
"mw0003550673","xa0000000948"
"mw0003550673","xa0000000708"
"mw0003550673","xa0000000992"
"mw0003550673","xa0000001019"
"mw0003550673","xa0000001037"
"mw0003550673","xa0000001048"
"mw0003550673","xa0000000745"
