"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Days Go By","43:24","May 28, 2021","7",NA,"Bhakti Box, Darshan Jesrani, Brooklyn;Black Sheep, Guilherme, Goncalves","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Dream Pop;Indie Rock;Neo-Psychedelia;Alternative/Indie Rock","https://www.allmusic.com/style/dream-pop-ma0000012303;https://www.allmusic.com/style/indie-rock-ma0000004453;https://www.allmusic.com/style/neo-psychedelia-ma0000012252;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Atmospheric;Dreamy;Hypnotic;Narcotic;Sprawling;Flowing;Literate;Lyrical;Reflective","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/narcotic-xa0000001051;https://www.allmusic.com/mood/sprawling-xa0000001108;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/reflective-xa0000000753","Open Road;Relationships;Daydreaming;Romance;Sorrow;Yearning;Dreaming;Lifecycle;Reflection;Regret","https://www.allmusic.com/theme/open-road-ma0000005099;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/daydreaming-ma0000006270;https://www.allmusic.com/theme/romance-ma0000005100;https://www.allmusic.com/theme/sorrow-ma0000005109;https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/dreaming-ma0000005055;https://www.allmusic.com/theme/lifecycle-ma0000005075;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/regret-ma0000004274","https://www.allmusic.com/album/days-go-by-mw0003512589"
"Birling Gap","34:58","June 18, 2021","7",NA,"The Sunday School, Kent","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Indie Pop;Alternative/Indie Rock","https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Reflective;Amiable/Good-Natured;Autumnal;Bittersweet;Melancholy;Melodic;Thoughtful;Warm;Wistful;Bouncy;Bright;Earnest;Intimate;Introspective;Laid-Back/Mellow;Organic;Reassuring/Consoling;Soothing;Trippy;Weary;Dreamy;Gentle;Searching;Somber;Understated;Narrative;Sad;Soft/Quiet","https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/bouncy-ma0000005462;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/reassuring-consoling-xa0000001074;https://www.allmusic.com/mood/soothing-xa0000001099;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/weary-xa0000001139;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/somber-xa0000001098;https://www.allmusic.com/mood/understated-xa0000001130;https://www.allmusic.com/mood/narrative-xa0000001052;https://www.allmusic.com/mood/sad-xa0000000761;https://www.allmusic.com/mood/soft-quiet-xa0000001097","Reflection;Rainy Day;Affection/Fondness;Introspection;Daydreaming;Feeling Blue;Reminiscing;Sunday Afternoon;Dancing","https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/rainy-day-ma0000005096;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/daydreaming-ma0000006270;https://www.allmusic.com/theme/feeling-blue-ma0000004251;https://www.allmusic.com/theme/reminiscing-ma0000005079;https://www.allmusic.com/theme/sunday-afternoon-ma0000006310;https://www.allmusic.com/theme/dancing-ma0000013569","https://www.allmusic.com/album/birling-gap-mw0003512639"
"Heartaches","23:25","April 16, 2021","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/heartaches-mw0003512938"
"Cloud 7/Beat of My Heart/Hometown My Town","02:30:56","June 4, 2021","","","","Jazz;Vocal","https://www.allmusic.com/genre/jazz-ma0000002674;https://www.allmusic.com/genre/vocal-ma0000011877","Vocal Jazz","https://www.allmusic.com/style/vocal-jazz-ma0000002948","","","","","https://www.allmusic.com/album/cloud-7-beat-of-my-heart-hometown-my-town-mw0003513248"
"Maples, Ash, and Oaks: Cedars Instrumentals","33:40","August 27, 2021","7",NA,"","Electronic","https://www.allmusic.com/genre/electronic-ma0000002572","Ambient;Experimental Ambient;Americana","https://www.allmusic.com/style/ambient-ma0000002424;https://www.allmusic.com/style/experimental-ambient-ma0000012112;https://www.allmusic.com/style/americana-ma0000004415","Atmospheric;Ambitious;Airy;Elaborate;Organic;Spacious;Dreamy;Earthy;Flowing;Nocturnal;Poignant;Pure;Soft/Quiet;Sparse;Lush;Melancholy","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/airy-xa0000000932;https://www.allmusic.com/mood/elaborate-xa0000000987;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/spacious-xa0000001447;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/earthy-xa0000000981;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/pure-xa0000000751;https://www.allmusic.com/mood/soft-quiet-xa0000001097;https://www.allmusic.com/mood/sparse-xa0000001103;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/melancholy-xa0000000734","Imagination;Nature;Awareness;World View;Late Night;Dreaming;Science;Solitude","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/nature-ma0000004268;https://www.allmusic.com/theme/awareness-ma0000005045;https://www.allmusic.com/theme/world-view-ma0000005123;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/dreaming-ma0000005055;https://www.allmusic.com/theme/science-ma0000005102;https://www.allmusic.com/theme/solitude-ma0000006313","https://www.allmusic.com/album/maples-ash-and-oaks-cedars-instrumentals-mw0003513273"
"The Turning Wheel","57:25","June 25, 2021","7",NA,"25th St Recording, Oakland;Antiquity Records, Oakland;New Improved Recording, Oakland, CA","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Alternative Singer/Songwriter;Chamber Pop;Indie Electronic","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/alternative-singer-songwriter-ma0000012100;https://www.allmusic.com/style/chamber-pop-ma0000012300;https://www.allmusic.com/style/indie-electronic-ma0000012275","Mystical;Atmospheric;Detached;Eccentric;Magical;Spiritual;Eerie;Enigmatic;Hypnotic;Sparse;Theatrical;Dark;Fantastic/Fantasy-like;Lush;Soft/Quiet;Cerebral;Ethereal;Ominous","https://www.allmusic.com/mood/mystical-xa0000000739;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/detached-xa0000000707;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/magical-xa0000001040;https://www.allmusic.com/mood/spiritual-xa0000001105;https://www.allmusic.com/mood/eerie-xa0000000985;https://www.allmusic.com/mood/enigmatic-xa0000000991;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/sparse-xa0000001103;https://www.allmusic.com/mood/theatrical-xa0000001120;https://www.allmusic.com/mood/dark-xa0000000970;https://www.allmusic.com/mood/fantastic-fantasy-like-xa0000000998;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/soft-quiet-xa0000001097;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/ominous-xa0000001055","Dreaming;Fantasy;Magic;Imagination;Introspection;Late Night;Nighttime;Revolution","https://www.allmusic.com/theme/dreaming-ma0000005055;https://www.allmusic.com/theme/fantasy-ma0000005059;https://www.allmusic.com/theme/magic-ma0000005078;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/revolution-ma0000006323","https://www.allmusic.com/album/the-turning-wheel-mw0003513728"
"Bloom Off the Rose",NA,"July 16, 2021","7",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Indie Pop;New Wave/Post-Punk Revival;Alternative/Indie Rock","https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/new-wave-post-punk-revival-ma0000012020;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Dreamy;Warm;Yearning;Ethereal;Gentle;Wistful;Atmospheric;Innocent;Intimate;Laid-Back/Mellow;Melancholy;Melodic;Romantic;Sentimental;Sophisticated;Bouncy;Brooding;Confessional;Flowing;Lonely;Reassuring/Consoling;Relaxed;Tender;Weary;Sensual;Sweet","https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/innocent-xa0000001025;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/sentimental-xa0000000765;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/bouncy-ma0000005462;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/confessional-xa0000001440;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/lonely-xa0000000727;https://www.allmusic.com/mood/reassuring-consoling-xa0000001074;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/weary-xa0000001139;https://www.allmusic.com/mood/sensual-xa0000000764;https://www.allmusic.com/mood/sweet-xa0000000773","Yearning;Sunday Afternoon;City Life;Relationships;Romance;Loneliness;Imagination;Loss/Grief","https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/sunday-afternoon-ma0000006310;https://www.allmusic.com/theme/city-life-ma0000004247;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/romance-ma0000005100;https://www.allmusic.com/theme/loneliness-ma0000004264;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/loss-grief-ma0000005065","https://www.allmusic.com/album/bloom-off-the-rose-mw0003513983"
"Essential Aliens","33:05","June 25, 2021","7",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Indie Rock;Dream Pop;Noise Pop;Space Rock","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-rock-ma0000004453;https://www.allmusic.com/style/dream-pop-ma0000012303;https://www.allmusic.com/style/noise-pop-ma0000012156;https://www.allmusic.com/style/space-rock-ma0000012255","Dreamy;Spacey;Atmospheric;Rousing;Autumnal;Detached;Eccentric;Ethereal;Lush;Nocturnal;Playful;Quirky;Shimmering;Sophisticated;Sprawling;Summery;Meandering;Spontaneous;Trippy;Hypnotic;Intense;Poignant;Whimsical;Visceral","https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/detached-xa0000000707;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/shimmering-xa0000001092;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/sprawling-xa0000001108;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/meandering-xa0000001044;https://www.allmusic.com/mood/spontaneous-xa0000001106;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/whimsical-xa0000001140;https://www.allmusic.com/mood/visceral-xa0000001135","Imagination;Sweet Dreams;Late Night;Dreaming;Reflection","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/sweet-dreams-ma0000006301;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/dreaming-ma0000005055;https://www.allmusic.com/theme/reflection-ma0000006316","https://www.allmusic.com/album/essential-aliens-mw0003513984"
"Mood Indigo [Universal]","16:05","April 16, 2021","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/mood-indigo-universal--mw0003514609"
"Deep Dive!","03:17:32","April 2, 2021","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/deep-dive%21-mw0003514814"
