"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"J.S. Bach: Concertos for Harpsichord & Strings, Vol. 2","59:59","July 1, 2022","9","July 22, 2019 - July 26, 2019","Yamaha Hall, Tokyo, Japan","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Concerto","https://www.allmusic.com/style/concerto-ma0000012338","Devotional;Lyrical;Majestic;Melodic;Organic;Ornate;Philosophical;Refined;Reflective;Rustic;Sacred;Thoughtful","https://www.allmusic.com/mood/devotional-xa0000000975;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/majestic-xa0000000728;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/philosophical-xa0000001064;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/sacred-xa0000000760;https://www.allmusic.com/mood/thoughtful-xa0000001121","","","https://www.allmusic.com/album/js-bach-concertos-for-harpsichord-strings-vol-2-mw0003723096"
"Shostakovich: Symphonies Nos. 6 & 9","01:00:04","July 15, 2022","9","November 30, 2021 - December 2, 2021","BBC Hoddinott Hall, Cardiff, UK","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Symphony","https://www.allmusic.com/style/symphony-ma0000012291","Anguished/Distraught;Bitter;Bleak;Capricious;Cynical/Sarcastic;Dark;Dissonant;Energetic;Flashy;Freewheeling;Marching;Melancholy;Monumental","https://www.allmusic.com/mood/anguished-distraught-xa0000000696;https://www.allmusic.com/mood/bitter-xa0000000945;https://www.allmusic.com/mood/bleak-xa0000000947;https://www.allmusic.com/mood/capricious-xa0000000956;https://www.allmusic.com/mood/cynical-sarcastic-xa0000000969;https://www.allmusic.com/mood/dark-xa0000000970;https://www.allmusic.com/mood/dissonant-xa0000001438;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/flashy-xa0000001003;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/marching-xa0000000729;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/monumental-xa0000001048","","","https://www.allmusic.com/album/shostakovich-symphonies-nos-6-9-mw0003731087"
"Berlioz: Les Nuits d'Été; Harold en Italie","01:12:34","November 18, 2022","9","October 12, 2021 - October 15, 2021","Salle Èrasme - Palais de la Musique et des Congrès, Strasbourg","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Vocal Music;Concerto","https://www.allmusic.com/style/vocal-music-ma0000004520;https://www.allmusic.com/style/concerto-ma0000012338","Amiable/Good-Natured;Animated;Carefree;Elegiac;Heroic;Lyrical;Melodic;Nocturnal;Optimistic;Pastoral;Playful;Romantic;Tender;Warm","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/carefree-xa0000000702;https://www.allmusic.com/mood/elegiac-xa0000000989;https://www.allmusic.com/mood/heroic-xa0000001019;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/optimistic-xa0000000744;https://www.allmusic.com/mood/pastoral-xa0000000745;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/warm-xa0000001138","","","https://www.allmusic.com/album/berlioz-les-nuits-d%C3t%C3%A9-harold-en-italie-mw0003832410"
"Bach: Sei Solo","02:25:16","February 4, 2022","9","","Berlin, Evangelisch-Lutherische Gemeinde ""Zum Heiligen Kreuz""","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Chamber Music","https://www.allmusic.com/style/chamber-music-ma0000004500","Complex;Devotional;Exploratory;Improvisatory;Melodic;Motoric;Organic;Ornate;Rustic;Searching","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/devotional-xa0000000975;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/improvisatory-xa0000001023;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/motoric-xa0000001049;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/searching-xa0000001088","","","https://www.allmusic.com/album/bach-sei-solo-mw0003635113"
"Texas Moon","22:37","February 18, 2022","7",NA,"Terminal C , Houston, TX","R&B","https://www.allmusic.com/genre/r-b-ma0000002809","Retro-Soul;Neo-Psychedelia;Deep Funk Revival","https://www.allmusic.com/style/retro-soul-ma0000011953;https://www.allmusic.com/style/neo-psychedelia-ma0000012252;https://www.allmusic.com/style/deep-funk-revival-ma0000012271","Gentle;Romantic;Warm;Wistful;Intimate;Relaxed;Spacey;Understated;Nocturnal;Seductive;Sweet;Trippy;Atmospheric;Fiery;Meandering;Reflective;Soothing;Carefree;Dreamy;Narrative;Poignant;Rollicking;Sentimental;Tender;Thoughtful","https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/understated-xa0000001130;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/seductive-xa0000001443;https://www.allmusic.com/mood/sweet-xa0000000773;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/fiery-xa0000001002;https://www.allmusic.com/mood/meandering-xa0000001044;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/soothing-xa0000001099;https://www.allmusic.com/mood/carefree-xa0000000702;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/narrative-xa0000001052;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/rollicking-xa0000001080;https://www.allmusic.com/mood/sentimental-xa0000000765;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/thoughtful-xa0000001121","Day Driving;Night Driving;Road Trip;Romance;Escape;Family;Romantic Evening;Dreaming;Relaxation","https://www.allmusic.com/theme/day-driving-ma0000006330;https://www.allmusic.com/theme/night-driving-ma0000006332;https://www.allmusic.com/theme/road-trip-ma0000006287;https://www.allmusic.com/theme/romance-ma0000005100;https://www.allmusic.com/theme/escape-ma0000013574;https://www.allmusic.com/theme/family-ma0000004255;https://www.allmusic.com/theme/romantic-evening-ma0000006312;https://www.allmusic.com/theme/dreaming-ma0000005055;https://www.allmusic.com/theme/relaxation-ma0000006314","https://www.allmusic.com/album/texas-moon-mw0003636395"
"Harrison Birtwistle: Chamber Works","01:04:41","January 7, 2022","9","January 4, 2021 - January 6, 2021","Kings Place, London, England","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Chamber Music","https://www.allmusic.com/style/chamber-music-ma0000004500","Angular;Complex;Dark;Dissonant;Dramatic;Elegiac;Exotic;Exploratory;Fractured;Rustic;Spontaneous","https://www.allmusic.com/mood/angular-xa0000000936;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/dark-xa0000000970;https://www.allmusic.com/mood/dissonant-xa0000001438;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/elegiac-xa0000000989;https://www.allmusic.com/mood/exotic-xa0000000995;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/fractured-xa0000001004;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/spontaneous-xa0000001106","","","https://www.allmusic.com/album/harrison-birtwistle-chamber-works-mw0003636707"
"Haydn 2032, No. 11: Au goût Parisien","01:20:16","January 28, 2022","9","May 18, 2019 - May 22, 2019","Landgasthof Riehen","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Symphony","https://www.allmusic.com/style/symphony-ma0000012291","Amiable/Good-Natured;Bombastic;Dignified/Noble;Energetic;Exciting;Graceful;Rousing;Witty","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/dignified-noble-xa0000000977;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/exciting-xa0000000994;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/witty-xa0000001143","","","https://www.allmusic.com/album/haydn-2032-no-11-au-go%C3%BBt-parisien-mw0003637616"
"Dualità: Handel Opera Arias","01:12:13","February 18, 2022","9","","Le Studio Cent Quatre, Paris, France","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Opera","https://www.allmusic.com/style/opera-ma0000004512","Bravado;Bright;Defiant;Dramatic;Majestic;Melodic;Opulent;Ornate;Wistful;Yearning","https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/defiant-xa0000000706;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/majestic-xa0000000728;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/opulent-xa0000001056;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/yearning-xa0000000733","","","https://www.allmusic.com/album/dualit%C3%A0-handel-opera-arias-mw0003638342"
"Face the Sun","29:10","June 3, 2022","8",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","K-Pop;Asian Pop;Korean Rap;Pop","https://www.allmusic.com/style/k-pop-ma0000011907;https://www.allmusic.com/style/asian-pop-ma0000012169;https://www.allmusic.com/style/korean-rap-ma0000013641;https://www.allmusic.com/style/pop-ma0000012254","Bombastic;Bright;Exciting;Explosive;Intense;Rowdy;Striding;Thrilling;Boisterous;Brash;Celebratory;Confident;Energetic;Exuberant;Lively;Passionate;Playful;Romantic;Stylish;Swaggering;Yearning;Earnest;Dramatic","https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/exciting-xa0000000994;https://www.allmusic.com/mood/explosive-xa0000000700;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/rowdy-xa0000001081;https://www.allmusic.com/mood/striding-xa0000000771;https://www.allmusic.com/mood/thrilling-xa0000000776;https://www.allmusic.com/mood/boisterous-xa0000000699;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/dramatic-xa0000000708","Dance Party;Dancing;Girls Night Out;Good Times;Nighttime;Celebration;Exercise/Workout;In Love;Joy;Club;Hanging Out;Partying;Playful;Relationships;Relaxation;Affection/Fondness;Affirmation;Destiny","https://www.allmusic.com/theme/dance-party-ma0000005051;https://www.allmusic.com/theme/dancing-ma0000013569;https://www.allmusic.com/theme/girls-night-out-ma0000006292;https://www.allmusic.com/theme/good-times-ma0000006282;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/exercise-workout-ma0000006295;https://www.allmusic.com/theme/in-love-ma0000005076;https://www.allmusic.com/theme/joy-ma0000004263;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/relaxation-ma0000006314;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/destiny-ma0000005053","https://www.allmusic.com/album/face-the-sun-mw0003708452"
"American Heartbreak","02:01:27","May 20, 2022","8",NA,"","Country","https://www.allmusic.com/genre/country-ma0000002532","Red Dirt;Americana","https://www.allmusic.com/style/red-dirt-ma0000013522;https://www.allmusic.com/style/americana-ma0000004415","Poignant;Earthy;Warm;Wistful;Yearning;Gritty;Delicate;Gentle","https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/earthy-xa0000000981;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/gritty-xa0000001014;https://www.allmusic.com/mood/delicate-xa0000000972;https://www.allmusic.com/mood/gentle-xa0000001008","Other Times & Places;Hanging Out;Country Life;Late Night;Reflection;Regret;Road Trip;Daydreaming;Relationships","https://www.allmusic.com/theme/other-times-places-ma0000006277;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/country-life-ma0000005046;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/regret-ma0000004274;https://www.allmusic.com/theme/road-trip-ma0000006287;https://www.allmusic.com/theme/daydreaming-ma0000006270;https://www.allmusic.com/theme/relationships-ma0000005097","https://www.allmusic.com/album/american-heartbreak-mw0003708457"
