"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Continua","40:20","October 28, 2022","7",NA,"","Electronic;Pop/Rock;Rap","https://www.allmusic.com/genre/electronic-ma0000002572;https://www.allmusic.com/genre/pop-rock-ma0000002613;https://www.allmusic.com/genre/rap-ma0000002816","Indie Electronic;Downtempo;Left-Field Rap","https://www.allmusic.com/style/indie-electronic-ma0000012275;https://www.allmusic.com/style/downtempo-ma0000004999;https://www.allmusic.com/style/left-field-rap-ma0000011909","Difficult;Elaborate;Nocturnal;Spacey;Brittle;Clinical;Complex;Eerie;Hypnotic;Manic;Relaxed;Austere;Cerebral;Dramatic;Fractured;Intense;Ominous;Tense/Anxious;Unsettling","https://www.allmusic.com/mood/difficult-xa0000000976;https://www.allmusic.com/mood/elaborate-xa0000000987;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/brittle-xa0000000953;https://www.allmusic.com/mood/clinical-xa0000000962;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/eerie-xa0000000985;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/manic-xa0000001042;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/austere-xa0000000942;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/fractured-xa0000001004;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/ominous-xa0000001055;https://www.allmusic.com/mood/tense-anxious-xa0000000697;https://www.allmusic.com/mood/unsettling-xa0000001131","Imagination;Late Night;Hanging Out;Introspection;Reflection","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/reflection-ma0000006316","https://www.allmusic.com/album/continua-mw0003793764"
"Nocturne: Rachmaninov Vespers, Byzantine Hymns","01:16:28","October 14, 2022","7","December, 2021","Temple du Saint-Esprit, Paris, France","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Choral","https://www.allmusic.com/style/choral-ma0000004509","Bright;Complex;Devotional;Ethereal;Exuberant;Flowing;Lush;Lyrical;Melodic;Organic;Refined;Reflective;Sophisticated;Suspenseful","https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/devotional-xa0000000975;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/suspenseful-xa0000001117","Religion","https://www.allmusic.com/theme/religion-ma0000005098","https://www.allmusic.com/album/nocturne-rachmaninov-vespers-byzantine-hymns-mw0003794066"
"Complete Piano Music: Rebecca Clarke, William Busch","01:09:24","October 7, 2022","7","October 26, 2021 - October 27, 2021","Wyastone Leys, Monmouth, UK","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard","https://www.allmusic.com/style/keyboard-ma0000011828","Complex;Dissonant;Dreamy;Fantastic/Fantasy-like;Flowing;Intimate;Magical;Melodic;Nocturnal;Pure;Sophisticated;Suspenseful","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/dissonant-xa0000001438;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/fantastic-fantasy-like-xa0000000998;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/magical-xa0000001040;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/pure-xa0000000751;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/suspenseful-xa0000001117","","","https://www.allmusic.com/album/complete-piano-music-rebecca-clarke-william-busch-mw0003794097"
"Kings in the North","01:06:03","September 9, 2022","7","July 24, 2021 - July 27, 2021","Witold Lutoslawski National Forum of Music, Wrocław, Poland","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Opera;Orchestral","https://www.allmusic.com/style/opera-ma0000004512;https://www.allmusic.com/style/orchestral-ma0000004499","Atmospheric;Benevolent;Driving;Flowing;Lush;Lyrical;Melodic;Organic;Ornate;Rustic;Serious;Theatrical","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/benevolent-xa0000000944;https://www.allmusic.com/mood/driving-xa0000000978;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/serious-xa0000000766;https://www.allmusic.com/mood/theatrical-xa0000001120","","","https://www.allmusic.com/album/kings-in-the-north-mw0003757690"
"Mozart y Mambo: Cuban Dances","01:00:56","September 9, 2022","7","January, 2022 & April, 2022","Oratorio San Filipe Neri Havana, Cuba","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Concerto","https://www.allmusic.com/style/concerto-ma0000012338","Complex;Dramatic;Exotic;Exploratory;Fantastic/Fantasy-like;Flowing;Kinetic;Lush;Lyrical;Melodic;Organic;Playful;Rustic;Sophisticated;Spontaneous","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/exotic-xa0000000995;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/fantastic-fantasy-like-xa0000000998;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/kinetic-xa0000001030;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spontaneous-xa0000001106","","","https://www.allmusic.com/album/mozart-y-mambo-cuban-dances-mw0003760635"
"N.K-Pop","43:35","October 7, 2022","7",NA,"Blue Print Studio, Salford","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Adult Alternative Pop/Rock;Alternative/Indie Rock;Contemporary Singer/Songwriter","https://www.allmusic.com/style/adult-alternative-pop-rock-ma0000004488;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/contemporary-singer-songwriter-ma0000012268","Lively;Melodic;Reflective;Bittersweet;Bright;Melancholy;Nostalgic;Playful;Sophisticated;Thoughtful;Witty;Wry;Extroverted;Humorous;Irreverent;Literate;Romantic;Theatrical;Acerbic;Brash;Intimate;Quirky;Gutsy;Plaintive","https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/nostalgic-xa0000000742;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/witty-xa0000001143;https://www.allmusic.com/mood/wry-xa0000001144;https://www.allmusic.com/mood/extroverted-xa0000000996;https://www.allmusic.com/mood/humorous-xa0000000717;https://www.allmusic.com/mood/irreverent-xa0000001028;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/theatrical-xa0000001120;https://www.allmusic.com/mood/acerbic-xa0000000931;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/gutsy-xa0000001015;https://www.allmusic.com/mood/plaintive-xa0000001066","Awareness;Reflection;Relationships;Playful;Politics/Society;World View;Everyday Life;Loss/Grief;Romance;Word Play","https://www.allmusic.com/theme/awareness-ma0000005045;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/politics-society-ma0000005093;https://www.allmusic.com/theme/world-view-ma0000005123;https://www.allmusic.com/theme/everyday-life-ma0000005057;https://www.allmusic.com/theme/loss-grief-ma0000005065;https://www.allmusic.com/theme/romance-ma0000005100;https://www.allmusic.com/theme/word-play-ma0000005090","https://www.allmusic.com/album/nk-pop-mw0003764277"
"Public Housing",NA,"August 26, 2022","6",NA,"","Rap","https://www.allmusic.com/genre/rap-ma0000002816","Contemporary Rap;Southern Rap;Trap (Rap)","https://www.allmusic.com/style/contemporary-rap-ma0000013542;https://www.allmusic.com/style/southern-rap-ma0000002871;https://www.allmusic.com/style/trap-rap-ma0000013576","Street-Smart;Tough;Weary;Aggressive;Confrontational;Ominous;Threatening;Druggy;Gritty;Nocturnal;Uncompromising","https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/tough-xa0000001122;https://www.allmusic.com/mood/weary-xa0000001139;https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/confrontational-xa0000000966;https://www.allmusic.com/mood/ominous-xa0000001055;https://www.allmusic.com/mood/threatening-xa0000000777;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/gritty-xa0000001014;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/uncompromising-xa0000001129","Street Life;City Life;Money;Violence;Cool & Cocky;Drugs;Truth","https://www.allmusic.com/theme/street-life-ma0000005112;https://www.allmusic.com/theme/city-life-ma0000004247;https://www.allmusic.com/theme/money-ma0000005080;https://www.allmusic.com/theme/violence-ma0000005118;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/drugs-ma0000004254;https://www.allmusic.com/theme/truth-ma0000005117","https://www.allmusic.com/album/public-housing-mw0003804925"
"Origins","01:02:24","October 28, 2022","7","","Studios 1 & 3. Muziekcentrum van de Omroep, Hilversum, Netherlands","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Chamber Music;Classical Crossover","https://www.allmusic.com/style/chamber-music-ma0000004500;https://www.allmusic.com/style/classical-crossover-ma0000004504","Amiable/Good-Natured;Carefree;Cosmopolitan;Exotic;Fun;Joyous;Lively;Melodic;Nostalgic;Pastoral;Playful;Rustic;Sophisticated;Spontaneous;Sprightly;Stylish;Swinging","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/carefree-xa0000000702;https://www.allmusic.com/mood/cosmopolitan-xa0000000967;https://www.allmusic.com/mood/exotic-xa0000000995;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/joyous-xa0000001029;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/nostalgic-xa0000000742;https://www.allmusic.com/mood/pastoral-xa0000000745;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spontaneous-xa0000001106;https://www.allmusic.com/mood/sprightly-xa0000001109;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/swinging-xa0000000774","","","https://www.allmusic.com/album/origins-mw0003748835"
"2020 Visions","01:11:40","August 26, 2022","7","","Stude Hall, Rice University, Houston, TX","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Chamber Music","https://www.allmusic.com/style/chamber-music-ma0000004500","Complex;Dark;Dreamy;Eccentric;Exploratory;Exuberant;Fun;Improvisatory;Meandering;Melodic;Mysterious;Playful;Sophisticated;Spontaneous","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/dark-xa0000000970;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/improvisatory-xa0000001023;https://www.allmusic.com/mood/meandering-xa0000001044;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/mysterious-xa0000000738;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spontaneous-xa0000001106","","","https://www.allmusic.com/album/2020-visions-mw0003751285"
"Romantic Piano Masters","01:09:48","August 26, 2022","7","March, 2021","Siemens-Villa, Berlin","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard","https://www.allmusic.com/style/keyboard-ma0000011828","Bittersweet;Bravado;Brooding;Capricious;Energetic;Flashy;Introspective;Melodic;Sentimental;Theatrical;Wistful;Yearning","https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/capricious-xa0000000956;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/flashy-xa0000001003;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/sentimental-xa0000000765;https://www.allmusic.com/mood/theatrical-xa0000001120;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/yearning-xa0000000733","","","https://www.allmusic.com/album/romantic-piano-masters-mw0003756368"
