"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Cut Worms","34:47","July 21, 2023","8",NA,"Onlyness Analog, Catskill, NY","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Indie Pop;Indie Folk;Indie Rock","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/indie-folk-ma0000012149;https://www.allmusic.com/style/indie-rock-ma0000004453","Atmospheric;Dreamy;Intimate;Relaxed;Sparkling;Summery;Warm;Agreeable;Autumnal;Calm/Peaceful;Gentle;Introspective;Laid-Back/Mellow;Melodic;Reverent;Springlike;Thoughtful;Bright;Eccentric;Light;Playful;Meandering","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/sparkling-xa0000001102;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/agreeable-xa0000000715;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/calm-peaceful-xa0000000701;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/reverent-xa0000000757;https://www.allmusic.com/mood/springlike-xa0000001110;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/light-xa0000001035;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/meandering-xa0000001044","Imagination;Hanging Out;Introspection;Good Times;Open Road;Long Walk","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/good-times-ma0000006282;https://www.allmusic.com/theme/open-road-ma0000005099;https://www.allmusic.com/theme/long-walk-ma0000006317","https://www.allmusic.com/album/cut-worms-mw0004011555"
"Anthem of Unity","50:16","July 21, 2023","8","November 21, 2022","Dreamlan Studio, Woodstock, NY","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Modern Composition;Modern Creative;Post-Bop;Progressive Jazz","https://www.allmusic.com/style/modern-composition-ma0000012083;https://www.allmusic.com/style/modern-creative-ma0000011987;https://www.allmusic.com/style/post-bop-ma0000005010;https://www.allmusic.com/style/progressive-jazz-ma0000012362","Searching;Sophisticated;Earthy;Intense;Literate;Reflective;Cerebral;Eccentric;Energetic;Intimate;Sprawling;Passionate","https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/earthy-xa0000000981;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/eccentric-xa0000000983;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/sprawling-xa0000001108;https://www.allmusic.com/mood/passionate-xa0000001062","World View;Imagination;Maverick;Reflection;Politics/Society;Wisdom;Introspection","https://www.allmusic.com/theme/world-view-ma0000005123;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/maverick-ma0000006335;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/politics-society-ma0000005093;https://www.allmusic.com/theme/wisdom-ma0000005122;https://www.allmusic.com/theme/introspection-ma0000006318","https://www.allmusic.com/album/anthem-of-unity-mw0004015359"
"March of the Flower Children: The American Sounds of 1967","03:58:08","August 18, 2023","8",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Album Rock;Folk-Rock;Psychedelic/Garage;Psychedelic;Sunshine Pop;Acid Rock;AM Pop;Contemporary Pop/Rock","https://www.allmusic.com/style/album-rock-ma0000004459;https://www.allmusic.com/style/folk-rock-ma0000002593;https://www.allmusic.com/style/psychedelic-garage-ma0000002800;https://www.allmusic.com/style/psychedelic-ma0000013414;https://www.allmusic.com/style/sunshine-pop-ma0000012028;https://www.allmusic.com/style/acid-rock-ma0000012327;https://www.allmusic.com/style/am-pop-ma0000012000;https://www.allmusic.com/style/contemporary-pop-rock-ma0000004443","Autumnal;Dramatic;Provocative;Trippy;Cathartic;Dreamy;Fiery;Hypnotic;Rousing;Ambitious;Calm/Peaceful;Cynical/Sarcastic;Literate;Manic;Passionate;Plaintive;Searching;Yearning;Earnest;Freewheeling;Gentle;Intense;Ironic;Reflective;Stylish;Wistful;Druggy;Raucous;Restrained","https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/provocative-xa0000001070;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/cathartic-xa0000000958;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/fiery-xa0000001002;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/calm-peaceful-xa0000000701;https://www.allmusic.com/mood/cynical-sarcastic-xa0000000969;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/manic-xa0000001042;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/plaintive-xa0000001066;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/ironic-xa0000000723;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/raucous-xa0000001073;https://www.allmusic.com/mood/restrained-xa0000000756","Politics/Society;Empowerment;Freedom;Celebration;Hanging Out;In Love;Visions;Affirmation;Summer;Mischief;Playful;Flying","https://www.allmusic.com/theme/politics-society-ma0000005093;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/freedom-ma0000005063;https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/in-love-ma0000005076;https://www.allmusic.com/theme/visions-ma0000006280;https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/summer-ma0000004281;https://www.allmusic.com/theme/mischief-ma0000006322;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/flying-ma0000005061","https://www.allmusic.com/album/march-of-the-flower-children-the-american-sounds-of-1967-mw0004015364"
"Sleepwalker","41:08","June 2, 2023","7",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative Singer/Songwriter;Alternative/Indie Rock","https://www.allmusic.com/style/alternative-singer-songwriter-ma0000012100;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Aggressive;Bittersweet;Brash;Fiery;Airy;Atmospheric;Confident;Driving;Volatile;Confessional;Confrontational;Earnest;Energetic;Gutsy;Intimate;Introspective;Melancholy;Poignant;Reckless;Visceral;Wistful;Yearning;Angry;Anthemic;Brassy;Brooding;Cathartic;Defiant;Fun;Raucous;Sexy;Angst-Ridden;Bright;Rousing","https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/fiery-xa0000001002;https://www.allmusic.com/mood/airy-xa0000000932;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/driving-xa0000000978;https://www.allmusic.com/mood/volatile-xa0000001136;https://www.allmusic.com/mood/confessional-xa0000001440;https://www.allmusic.com/mood/confrontational-xa0000000966;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/gutsy-xa0000001015;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/reckless-xa0000000752;https://www.allmusic.com/mood/visceral-xa0000001135;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/angry-xa0000000695;https://www.allmusic.com/mood/anthemic-xa0000001436;https://www.allmusic.com/mood/brassy-xa0000000950;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/cathartic-xa0000000958;https://www.allmusic.com/mood/defiant-xa0000000706;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/raucous-xa0000001073;https://www.allmusic.com/mood/sexy-xa0000000770;https://www.allmusic.com/mood/angst-ridden-xa0000000935;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/rousing-xa0000000759","Empowerment;Relationships;Heartache;Lifecycle;Catharsis;Conflict;Nighttime;Reflection;Everyday Life;Friendship;Hanging Out;Regret;Breakup;Anger/Hostility;Cool & Cocky;Girls Night Out;Rainy Day;Day Driving;Partying;Playful","https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/heartache-ma0000006311;https://www.allmusic.com/theme/lifecycle-ma0000005075;https://www.allmusic.com/theme/catharsis-ma0000013572;https://www.allmusic.com/theme/conflict-ma0000006269;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/everyday-life-ma0000005057;https://www.allmusic.com/theme/friendship-ma0000005146;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/regret-ma0000004274;https://www.allmusic.com/theme/breakup-ma0000004248;https://www.allmusic.com/theme/anger-hostility-ma0000005031;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/girls-night-out-ma0000006292;https://www.allmusic.com/theme/rainy-day-ma0000005096;https://www.allmusic.com/theme/day-driving-ma0000006330;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/playful-ma0000006315","https://www.allmusic.com/album/sleepwalker-mw0003967560"
"Can't Make Any Promises",NA,"May 26, 2023","8",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Indie Pop;Alternative Singer/Songwriter;Indie Rock","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/alternative-singer-songwriter-ma0000012100;https://www.allmusic.com/style/indie-rock-ma0000004453","Amiable/Good-Natured;Gutsy;Bouncy;Earnest;Kinetic;Lively;Melodic;Messy;Provocative;Reflective;Self-Conscious;Summery;Wistful;Yearning;Bittersweet;Confident;Freewheeling;Humorous;Poignant;Quirky;Sweet;Vulnerable;Autumnal;Cheerful;Gentle;Innocent;Introspective;Rousing;Whimsical;Acerbic;Irreverent","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/gutsy-xa0000001015;https://www.allmusic.com/mood/bouncy-ma0000005462;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/kinetic-xa0000001030;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/messy-xa0000001046;https://www.allmusic.com/mood/provocative-xa0000001070;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/self-conscious-xa0000001089;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/humorous-xa0000000717;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/sweet-xa0000000773;https://www.allmusic.com/mood/vulnerable-xa0000001444;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/cheerful-xa0000000704;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/innocent-xa0000001025;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/whimsical-xa0000001140;https://www.allmusic.com/mood/acerbic-xa0000000931;https://www.allmusic.com/mood/irreverent-xa0000001028","Breakup;Empowerment;Reflection;Yearning;Introspection","https://www.allmusic.com/theme/breakup-ma0000004248;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/introspection-ma0000006318","https://www.allmusic.com/album/cant-make-any-promises-mw0003968303"
"Southern Star","40:50","August 4, 2023","7",NA,"Horehound Mansion;Old Soul Studios;Tarbox Road Studios","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Adult Alternative Pop/Rock;Alternative/Indie Rock;Contemporary Singer/Songwriter;Indie Folk","https://www.allmusic.com/style/adult-alternative-pop-rock-ma0000004488;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/contemporary-singer-songwriter-ma0000012268;https://www.allmusic.com/style/indie-folk-ma0000012149","Introspective;Searching;Thoughtful;Warm;Bittersweet;Elaborate;Graceful;Lively;Melodic;Pastoral;Animated;Atmospheric;Delicate;Dramatic;Dreamy;Improvisatory;Lush;Shimmering;Yearning;Quirky","https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/thoughtful-xa0000001121;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/elaborate-xa0000000987;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/pastoral-xa0000000745;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/delicate-xa0000000972;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/improvisatory-xa0000001023;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/shimmering-xa0000001092;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/quirky-xa0000000743","Introspection;Relationships;Awareness;Hanging Out;Yearning;Sun","https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/awareness-ma0000005045;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/sun-ma0000004282","https://www.allmusic.com/album/southern-star-mw0003968363"
"Novoa/Kamaguchi/Cleaver Trio, Vol. 1","39:45","April 14, 2023","8",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Avant-Garde Jazz;Modern Jazz;Modal Music;Piano Jazz;Jazz Instrument;Latin Jazz;Global Jazz","https://www.allmusic.com/style/avant-garde-jazz-ma0000002438;https://www.allmusic.com/style/modern-jazz-ma0000004544;https://www.allmusic.com/style/modal-music-ma0000011865;https://www.allmusic.com/style/piano-jazz-ma0000002476;https://www.allmusic.com/style/jazz-instrument-ma0000002947;https://www.allmusic.com/style/latin-jazz-ma0000002464;https://www.allmusic.com/style/global-jazz-ma0000012260","Complex;Improvisatory;Organic;Ambitious;Angular;Brooding;Cerebral;Cosmopolitan;Driving;Earnest;Meditative;Mysterious;Searching;Austere;Bittersweet;Brittle;Elegiac;Flowing;Poetic;Refined;Atmospheric;Delicate","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/improvisatory-xa0000001023;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/angular-xa0000000936;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/cosmopolitan-xa0000000967;https://www.allmusic.com/mood/driving-xa0000000978;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/meditative-xa0000000732;https://www.allmusic.com/mood/mysterious-xa0000000738;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/austere-xa0000000942;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/brittle-xa0000000953;https://www.allmusic.com/mood/elegiac-xa0000000989;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/poetic-xa0000001439;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/delicate-xa0000000972","Empowerment;Awareness;Imagination;Maverick;Affirmation;Music","https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/awareness-ma0000005045;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/maverick-ma0000006335;https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/music-ma0000004267","https://www.allmusic.com/album/novoa-kamaguchi-cleaver-trio-vol-1-mw0003970449"
"Melodies on Hiatus","01:07:34","June 23, 2023","8",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Indie Rock;New Wave/Post-Punk Revival","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-rock-ma0000004453;https://www.allmusic.com/style/new-wave-post-punk-revival-ma0000012020","Relaxed;Confessional;Gentle;Reflective;Searching;Amiable/Good-Natured;Bright;Introspective;Soothing;Sprawling;Brooding;Cheerful;Exploratory;Fun;Light;Melancholy;Melodic;Rousing;Stylish;Summery;Sunny;Witty;Brash;Literate;Swaggering;Bittersweet;Poignant;Pulsing","https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/confessional-xa0000001440;https://www.allmusic.com/mood/gentle-xa0000001008;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/soothing-xa0000001099;https://www.allmusic.com/mood/sprawling-xa0000001108;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/cheerful-xa0000000704;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/light-xa0000001035;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/sunny-xa0000001446;https://www.allmusic.com/mood/witty-xa0000001143;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/pulsing-xa0000000750","Day Driving;Hanging Out;Feeling Blue;Playful;Relationships;Breakup;Heartache;In Love;Reflection;Affection/Fondness;Long Walk","https://www.allmusic.com/theme/day-driving-ma0000006330;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/feeling-blue-ma0000004251;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/breakup-ma0000004248;https://www.allmusic.com/theme/heartache-ma0000006311;https://www.allmusic.com/theme/in-love-ma0000005076;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/long-walk-ma0000006317","https://www.allmusic.com/album/melodies-on-hiatus-mw0003971615"
"El Diablo en el Cuerpo",NA,"May 26, 2023","8",NA,"","Latin;Pop/Rock","https://www.allmusic.com/genre/latin-ma0000002692;https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative Latin;Left-Field Pop;Dance-Pop;Latin Pop;Alternative Dance;Neo-Disco;Pop;Alternative/Indie Rock","https://www.allmusic.com/style/alternative-latin-ma0000002505;https://www.allmusic.com/style/left-field-pop-ma0000013523;https://www.allmusic.com/style/dance-pop-ma0000004548;https://www.allmusic.com/style/latin-pop-ma0000004461;https://www.allmusic.com/style/alternative-dance-ma0000011883;https://www.allmusic.com/style/neo-disco-ma0000013411;https://www.allmusic.com/style/pop-ma0000012254;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Bright;Pulsing;Sparkling;Cosmopolitan;Fun;Passionate;Searching;Sophisticated;Uplifting;Yearning;Confident;Dramatic;Earnest;Lively;Melodic;Playful;Rousing;Theatrical;Celebratory;Effervescent;Energetic;Poignant;Sensual;Stylish;Tender;Warm;Airy;Bittersweet;Provocative;Euphoric;Irreverent","https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/pulsing-xa0000000750;https://www.allmusic.com/mood/sparkling-xa0000001102;https://www.allmusic.com/mood/cosmopolitan-xa0000000967;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/uplifting-xa0000001132;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/theatrical-xa0000001120;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/effervescent-xa0000000986;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/sensual-xa0000000764;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/airy-xa0000000932;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/provocative-xa0000001070;https://www.allmusic.com/mood/euphoric-xa0000000711;https://www.allmusic.com/mood/irreverent-xa0000001028","LGBTQ;Politics/Society;Empowerment;Forgiveness;Heartbreak;Maverick;City Life","https://www.allmusic.com/theme/lgbtq-ma0000013559;https://www.allmusic.com/theme/politics-society-ma0000005093;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/forgiveness-ma0000005062;https://www.allmusic.com/theme/heartbreak-ma0000004246;https://www.allmusic.com/theme/maverick-ma0000006335;https://www.allmusic.com/theme/city-life-ma0000004247","https://www.allmusic.com/album/el-diablo-en-el-cuerpo-mw0003972628"
"Banda Da Capital",NA,"June 2, 2023","8",NA,"","Pop/Rock;International","https://www.allmusic.com/genre/pop-rock-ma0000002613;https://www.allmusic.com/genre/international-ma0000002660","MPB;Prog-Rock;Psychedelic/Garage;Tropicalia","https://www.allmusic.com/style/mpb-ma0000002703;https://www.allmusic.com/style/prog-rock-ma0000002798;https://www.allmusic.com/style/psychedelic-garage-ma0000002800;https://www.allmusic.com/style/tropicalia-ma0000002805","Playful;Exuberant;Rousing;Dramatic;Dreamy;Manic;Meandering;Ominous;Summery;Whimsical;Cerebral;Stylish;Trippy;Theatrical","https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/manic-xa0000001042;https://www.allmusic.com/mood/meandering-xa0000001044;https://www.allmusic.com/mood/ominous-xa0000001055;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/whimsical-xa0000001140;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/theatrical-xa0000001120","Dance Party;Dancing;Imagination;Mischief;Playful","https://www.allmusic.com/theme/dance-party-ma0000005051;https://www.allmusic.com/theme/dancing-ma0000013569;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/mischief-ma0000006322;https://www.allmusic.com/theme/playful-ma0000006315","https://www.allmusic.com/album/banda-da-capital-mw0003973253"
