"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Coral Island","54:04","April 30, 2021","9",NA,"Parr Street Studios;The Coral Caves","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Indie Rock;Neo-Psychedelia","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-rock-ma0000004453;https://www.allmusic.com/style/neo-psychedelia-ma0000012252","Ambitious;Complex;Sophisticated;Atmospheric;Bright;Dramatic;Dreamy;Energetic;Hypnotic;Literate;Mysterious;Ominous;Playful;Rollicking;Rousing;Understated;Suspenseful;Warm;Nocturnal;Nostalgic;Yearning","https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/mysterious-xa0000000738;https://www.allmusic.com/mood/ominous-xa0000001055;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/rollicking-xa0000001080;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/understated-xa0000001130;https://www.allmusic.com/mood/suspenseful-xa0000001117;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/nostalgic-xa0000000742;https://www.allmusic.com/mood/yearning-xa0000000733","Nostalgia;Imagination;Late Night;Other Times & Places;Nighttime;Vacation","https://www.allmusic.com/theme/nostalgia-ma0000013548;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/other-times-places-ma0000006277;https://www.allmusic.com/theme/nighttime-ma0000006276;https://www.allmusic.com/theme/vacation-ma0000006293","https://www.allmusic.com/album/coral-island-mw0003477610"
"Bach: English Suites 1-3","01:32:26","October 15, 2021","7","","Kingsway Hall, London;Potton Hall, Suffolk","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard","https://www.allmusic.com/style/keyboard-ma0000011828","Agreeable;Animated;Cerebral;Confident;Driving;Kinetic;Meditative;Melodic;Motoric;Ornate","https://www.allmusic.com/mood/agreeable-xa0000000715;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/driving-xa0000000978;https://www.allmusic.com/mood/kinetic-xa0000001030;https://www.allmusic.com/mood/meditative-xa0000000732;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/motoric-xa0000001049;https://www.allmusic.com/mood/ornate-xa0000001058","","","https://www.allmusic.com/album/bach-english-suites-1-3-mw0003570478"
"Blue Banisters","01:01:48","October 22, 2021","7",NA,"Conway Recording Studios, LA;Dean's List House of Hits, TX;TaP Studios, London","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Adult Alternative Pop/Rock;Alternative/Indie Rock;Contemporary Singer/Songwriter","https://www.allmusic.com/style/adult-alternative-pop-rock-ma0000004488;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/contemporary-singer-songwriter-ma0000012268","Sexual;Stylish;Warm;Cathartic;Melancholy;Sensual;Bittersweet;Calm/Peaceful;Intimate;Mysterious;Poignant;Rebellious;Refined;Reflective;Restrained;Searching;Sexy;Smooth;Vulgar;Yearning;Brash;Sleazy;Heavy;Lonely","https://www.allmusic.com/mood/sexual-xa0000001091;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/cathartic-xa0000000958;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/sensual-xa0000000764;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/calm-peaceful-xa0000000701;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/mysterious-xa0000000738;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/rebellious-xa0000001075;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/restrained-xa0000000756;https://www.allmusic.com/mood/searching-xa0000001088;https://www.allmusic.com/mood/sexy-xa0000000770;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/vulgar-xa0000001137;https://www.allmusic.com/mood/yearning-xa0000000733;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/sleazy-xa0000001094;https://www.allmusic.com/mood/heavy-xa0000001445;https://www.allmusic.com/mood/lonely-xa0000000727","Loneliness;Nostalgia;Relationships;Romance;Seduction;Sex;Long Walk;Passion;Reflection;Fantasy;Other Times & Places;Patriotism;Yearning;Classy Gatherings","https://www.allmusic.com/theme/loneliness-ma0000004264;https://www.allmusic.com/theme/nostalgia-ma0000013548;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/romance-ma0000005100;https://www.allmusic.com/theme/seduction-ma0000004276;https://www.allmusic.com/theme/sex-ma0000005107;https://www.allmusic.com/theme/long-walk-ma0000006317;https://www.allmusic.com/theme/passion-ma0000005086;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/fantasy-ma0000005059;https://www.allmusic.com/theme/other-times-places-ma0000006277;https://www.allmusic.com/theme/patriotism-ma0000005087;https://www.allmusic.com/theme/yearning-ma0000005047;https://www.allmusic.com/theme/classy-gatherings-ma0000006281","https://www.allmusic.com/album/blue-banisters-mw0003587071"
"Shadow Plays","01:16:21","October 8, 2021","9","March, 2020","Wiener Konzerthaus","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Modern Free;Piano Jazz;Avant-Garde Jazz;Improvisation;Jazz Instrument","https://www.allmusic.com/style/modern-free-ma0000012185;https://www.allmusic.com/style/piano-jazz-ma0000002476;https://www.allmusic.com/style/avant-garde-jazz-ma0000002438;https://www.allmusic.com/style/improvisation-ma0000012076;https://www.allmusic.com/style/jazz-instrument-ma0000002947","Airy;Ambitious;Atmospheric;Calm/Peaceful;Complex;Concise;Confident;Dramatic;Dreamy;Elegant;Enigmatic;Flowing;Improvisatory;Literate;Organic;Relaxed;Sophisticated;Spacey;Warm","https://www.allmusic.com/mood/airy-xa0000000932;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/calm-peaceful-xa0000000701;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/concise-xa0000000965;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/enigmatic-xa0000000991;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/improvisatory-xa0000001023;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/warm-xa0000001138","Imagination;Introspection;Late Night;Maverick","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/maverick-ma0000006335","https://www.allmusic.com/album/shadow-plays-mw0003578409"
"Understanding","02:03:29","July 16, 2021","9","November 1, 1970","","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Hard Bop;Post-Bop;Jazz Instrument;Piano Jazz;Modal Music","https://www.allmusic.com/style/hard-bop-ma0000002634;https://www.allmusic.com/style/post-bop-ma0000005010;https://www.allmusic.com/style/jazz-instrument-ma0000002947;https://www.allmusic.com/style/piano-jazz-ma0000002476;https://www.allmusic.com/style/modal-music-ma0000011865","Cerebral;Complex;Energetic;Fiery;Intense;Lively;Passionate;Provocative;Rousing;Boisterous;Organic","https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/fiery-xa0000001002;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/provocative-xa0000001070;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/boisterous-xa0000000699;https://www.allmusic.com/mood/organic-xa0000001057","Imagination;Awareness;Celebration;City Life;Empowerment;Maverick;Struggle","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/awareness-ma0000005045;https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/city-life-ma0000004247;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/maverick-ma0000006335;https://www.allmusic.com/theme/struggle-ma0000013591","https://www.allmusic.com/album/understanding-mw0003500850"
"Strauss: Five Songs; Le Bourgeois Gentilhomme; Salome (excerpts)","01:16:59","November 26, 2021","9","May 4, 1986","Southbank Centre's Royal Festival Hall, London","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Orchestral;Vocal Music","https://www.allmusic.com/style/orchestral-ma0000004499;https://www.allmusic.com/style/vocal-music-ma0000004520","Bombastic;Capricious;Desperate;Elegant;Energetic;Exotic;Lush;Lyrical;Majestic;Melodic;Passionate;Romantic;Sensual;Tender;Thrilling;Witty","https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/capricious-xa0000000956;https://www.allmusic.com/mood/desperate-xa0000000974;https://www.allmusic.com/mood/elegant-xa0000000988;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/exotic-xa0000000995;https://www.allmusic.com/mood/lush-xa0000001037;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/majestic-xa0000000728;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/romantic-xa0000000758;https://www.allmusic.com/mood/sensual-xa0000000764;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/thrilling-xa0000000776;https://www.allmusic.com/mood/witty-xa0000001143","","","https://www.allmusic.com/album/strauss-five-songs-le-bourgeois-gentilhomme-salome-excerpts-mw0003606415"
"Where the Wild Purple Iris Grows","37:32","August 6, 2021","8",NA,"Ranscombe Studios, Roch","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative/Indie Rock;Garage Rock Revival;Indie Rock;Punk Blues","https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/garage-rock-revival-ma0000012343;https://www.allmusic.com/style/indie-rock-ma0000004453;https://www.allmusic.com/style/punk-blues-ma0000012191","Organic;Urgent;Aggressive;Bravado;Energetic;Fun;Intense;Raucous;Swaggering;Acerbic;Brash;Crunchy;Humorous;Rousing;Street-Smart;Visceral;Bitter;Fiery;Quirky;Snide","https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/urgent-xa0000001133;https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/raucous-xa0000001073;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/acerbic-xa0000000931;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/crunchy-xa0000000968;https://www.allmusic.com/mood/humorous-xa0000000717;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/street-smart-xa0000001112;https://www.allmusic.com/mood/visceral-xa0000001135;https://www.allmusic.com/mood/bitter-xa0000000945;https://www.allmusic.com/mood/fiery-xa0000001002;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/snide-xa0000000767","Partying;Road Trip;Cool & Cocky;Imagination;Maverick","https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/road-trip-ma0000006287;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/maverick-ma0000006335","https://www.allmusic.com/album/where-the-wild-purple-iris-grows-mw0003549522"
"Chanson Hysterique 1995-2005","04:59:52","November 5, 2021","9",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Alternative Pop/Rock;Indie Pop;Alternative/Indie Rock","https://www.allmusic.com/style/alternative-pop-rock-ma0000002422;https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Amiable/Good-Natured;Freewheeling;Fun;Quirky;Campy;Energetic;Exuberant;Humorous;Playful;Raucous;Witty;Brash;Celebratory;Cheerful;Melancholy;Rambunctious;Stylish;Boisterous;Innocent;Irreverent;Rowdy;Whimsical;Messy;Naive;Wry","https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/fun-xa0000001006;https://www.allmusic.com/mood/quirky-xa0000000743;https://www.allmusic.com/mood/campy-xa0000000955;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/exuberant-xa0000000997;https://www.allmusic.com/mood/humorous-xa0000000717;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/raucous-xa0000001073;https://www.allmusic.com/mood/witty-xa0000001143;https://www.allmusic.com/mood/brash-xa0000000949;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/cheerful-xa0000000704;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/rambunctious-xa0000001071;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/boisterous-xa0000000699;https://www.allmusic.com/mood/innocent-xa0000001025;https://www.allmusic.com/mood/irreverent-xa0000001028;https://www.allmusic.com/mood/rowdy-xa0000001081;https://www.allmusic.com/mood/whimsical-xa0000001140;https://www.allmusic.com/mood/messy-xa0000001046;https://www.allmusic.com/mood/naive-xa0000001050;https://www.allmusic.com/mood/wry-xa0000001144","Dance Party;Playful;Cool & Cocky;TGIF;World View;Partying;Politics/Society;Girls Night Out;Hanging Out;In Love;Sex;Heartbreak;Introspection;Rainy Day;Word Play","https://www.allmusic.com/theme/dance-party-ma0000005051;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/tgif-ma0000006308;https://www.allmusic.com/theme/world-view-ma0000005123;https://www.allmusic.com/theme/partying-ma0000004272;https://www.allmusic.com/theme/politics-society-ma0000005093;https://www.allmusic.com/theme/girls-night-out-ma0000006292;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/in-love-ma0000005076;https://www.allmusic.com/theme/sex-ma0000005107;https://www.allmusic.com/theme/heartbreak-ma0000004246;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/rainy-day-ma0000005096;https://www.allmusic.com/theme/word-play-ma0000005090","https://www.allmusic.com/album/chanson-hysterique-1995-2005-mw0003586894"
"Duets","01:10:35","March 19, 2021","6",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Adult Alternative Pop/Rock;Adult Contemporary;Contemporary Pop/Rock;Album Rock","https://www.allmusic.com/style/adult-alternative-pop-rock-ma0000004488;https://www.allmusic.com/style/adult-contemporary-ma0000004445;https://www.allmusic.com/style/contemporary-pop-rock-ma0000004443;https://www.allmusic.com/style/album-rock-ma0000004459","Laid-Back/Mellow;Refined;Slick;Smooth;Stately;Amiable/Good-Natured;Reflective;Restrained;Confident;Stylish;Agreeable;Literate;Sophisticated","https://www.allmusic.com/mood/laid-back-mellow-xa0000001032;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/slick-xa0000001095;https://www.allmusic.com/mood/smooth-xa0000001096;https://www.allmusic.com/mood/stately-xa0000001111;https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/restrained-xa0000000756;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/agreeable-xa0000000715;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/sophisticated-xa0000001100","At the Office;Background Music;Comfort;Nostalgia;Affection/Fondness;Rainy Day;Introspection;Monday Morning;Reflection;Affirmation;Feeling Blue;Relaxation;Heartache;In Love","https://www.allmusic.com/theme/at-the-office-ma0000006289;https://www.allmusic.com/theme/background-music-ma0000006329;https://www.allmusic.com/theme/comfort-ma0000006325;https://www.allmusic.com/theme/nostalgia-ma0000013548;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/rainy-day-ma0000005096;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/monday-morning-ma0000006309;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/feeling-blue-ma0000004251;https://www.allmusic.com/theme/relaxation-ma0000006314;https://www.allmusic.com/theme/heartache-ma0000006311;https://www.allmusic.com/theme/in-love-ma0000005076","https://www.allmusic.com/album/duets-mw0003447068"
"Beethoven: Missa Solemnis","01:11:54","January 29, 2021","10","May, 2019","Teldex Studio Berlin, Berlin (Allemagne)","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Choral","https://www.allmusic.com/style/choral-ma0000004509","Bombastic;Celebratory;Majestic;Melodic;Monumental;Reverent","https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/majestic-xa0000000728;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/monumental-xa0000001048;https://www.allmusic.com/mood/reverent-xa0000000757","Religion","https://www.allmusic.com/theme/religion-ma0000005098","https://www.allmusic.com/album/beethoven-missa-solemnis-mw0003453659"
