"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Summer Too Hot","03:08","June 23, 2023","",NA,"","R&B","https://www.allmusic.com/genre/r-b-ma0000002809","","","","","","","https://www.allmusic.com/album/summer-too-hot-mw0004062172"
"The Two Sides of Mary Wells",NA,"September 15, 2023","",NA,"","R&B","https://www.allmusic.com/genre/r-b-ma0000002809","","","","","","","https://www.allmusic.com/album/the-two-sides-of-mary-wells-mw0004064719"
"Greatest American Folk & Country Songs","01:29:12","September 1, 2023","",NA,"","Easy Listening","https://www.allmusic.com/genre/easy-listening-ma0000002567","","","","","","","https://www.allmusic.com/album/greatest-american-folk-country-songs-mw0004068211"
"Live in Paris",NA,"September 1, 2023","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","","","","","","","https://www.allmusic.com/album/live-in-paris-mw0004068649"
"THE BEST OF","01:02:31","June 30, 2023","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","Mexican Traditions","https://www.allmusic.com/style/mexican-traditions-ma0000002722","","","","","https://www.allmusic.com/album/the-best-of-mw0004070151"
"Richter Plays Prokofiev [Alto]",NA,"September 29, 2023","",NA,"","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard","https://www.allmusic.com/style/keyboard-ma0000011828","","","","","https://www.allmusic.com/album/richter-plays-prokofiev-alto--mw0004070683"
"THE BEST OF","01:04:25","June 30, 2023","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","Mexican Traditions","https://www.allmusic.com/style/mexican-traditions-ma0000002722","","","","","https://www.allmusic.com/album/the-best-of-mw0004076415"
"Spring Is Back",NA,"September 8, 2023","",NA,"","Reggae","https://www.allmusic.com/genre/reggae-ma0000002820","","","","","","","https://www.allmusic.com/album/spring-is-back-mw0004074970"
"Hector Berlioz: Symphonie fantastique",NA,"September 29, 2023","",NA,"","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Symphony","https://www.allmusic.com/style/symphony-ma0000012291","","","","","https://www.allmusic.com/album/hector-berlioz-symphonie-fantastique-mw0004080924"
"Recordando a Lucho Gatica",NA,"August 11, 2023","",NA,"","Latin","https://www.allmusic.com/genre/latin-ma0000002692","Latin Pop","https://www.allmusic.com/style/latin-pop-ma0000004461","","","","","https://www.allmusic.com/album/recordando-a-lucho-gatica-mw0004081458"
"Camp Songs",NA,"October 6, 2023","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/camp-songs-mw0004082827"
"Lost Not Forgotten Archives: The Making of Scenes",NA,"October 6, 2023","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/lost-not-forgotten-archives-the-making-of-scenes-mw0004082976"
"Anthology II (Movie Themes 1976-1988)","37:22","October 6, 2023","",NA,"","Stage & Screen","https://www.allmusic.com/genre/stage-screen-ma0000004432","","","","","","","https://www.allmusic.com/album/anthology-ii-movie-themes-1976-1988-mw0004084489"
"The Drop",NA,"August 25, 2023","",NA,"","Jazz","https://www.allmusic.com/genre/jazz-ma0000002674","Contemporary Jazz","https://www.allmusic.com/style/contemporary-jazz-ma0000004545","","","","","https://www.allmusic.com/album/the-drop-mw0004084860"
"What a Racket!",NA,"November 24, 2023","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/what-a-racket%21-mw0004086717"
"Santorini","02:38","September 21, 2023","",NA,"","Pop/Rock;Latin;R&B","https://www.allmusic.com/genre/pop-rock-ma0000002613;https://www.allmusic.com/genre/latin-ma0000002692;https://www.allmusic.com/genre/r-b-ma0000002809","Pop;Dance-Pop;Reggaeton;Urbano;Contemporary R&B","https://www.allmusic.com/style/pop-ma0000012254;https://www.allmusic.com/style/dance-pop-ma0000004548;https://www.allmusic.com/style/reggaeton-ma0000002976;https://www.allmusic.com/style/urbano-ma0000013618;https://www.allmusic.com/style/contemporary-r-b-ma0000002969","Confident;Dramatic;Earnest;Hedonistic;Intense;Ambitious;Lively;Bravado;Bright;Celebratory;Effervescent;Energetic;Hypnotic;Passionate;Rambunctious;Rousing;Slick;Stylish;Summery;Swaggering;Elaborate;Flowing;Light;Literate;Sensual;Sparkling;Street-Smart","https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/hedonistic-xa0000001018;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/ambitious-xa0000000933;https://www.allmusic.com/mood/lively-xa0000000726;https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/bright-xa0000000952;https://www.allmusic.com/mood/celebratory-xa0000000703;https://www.allmusic.com/mood/effervescent-xa0000000986;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/rambunctious-xa0000001071;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/slick-xa0000001095;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/elaborate-xa0000000987;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/light-xa0000001035;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/sensual-xa0000000764;https://www.allmusic.com/mood/sparkling-xa0000001102;https://www.allmusic.com/mood/street-smart-xa0000001112","Empowerment;Relationships;Club;Seduction;Cool & Cocky;Romance;TGIF;Heartache;Mischief;Revolution","https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/relationships-ma0000005097;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/seduction-ma0000004276;https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/romance-ma0000005100;https://www.allmusic.com/theme/tgif-ma0000006308;https://www.allmusic.com/theme/heartache-ma0000006311;https://www.allmusic.com/theme/mischief-ma0000006322;https://www.allmusic.com/theme/revolution-ma0000006323","https://www.allmusic.com/album/santorini-mw0004089868"
"Thinking Back: The Anthology 1970-1975",NA,"November 24, 2023","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/thinking-back-the-anthology-1970-1975-mw0004089894"
"Memento Mori Lament Collection, Vol. 1[Original Soundtrack]",NA,"October 27, 2023","",NA,"","Stage & Screen","https://www.allmusic.com/genre/stage-screen-ma0000004432","","","","","","","https://www.allmusic.com/album/memento-mori-lament-collection-vol-1-original-soundtrack--mw0004090511"
"High Flyer EP","20:42","October 2, 2023","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/high-flyer-ep-mw0004094576"
"My Brutal Life",NA,"October 27, 2023","",NA,"","Electronic","https://www.allmusic.com/genre/electronic-ma0000002572","IDM;Techno;Electro-Techno;Experimental Techno","https://www.allmusic.com/style/idm-ma0000004477;https://www.allmusic.com/style/techno-ma0000002893;https://www.allmusic.com/style/electro-techno-ma0000012208;https://www.allmusic.com/style/experimental-techno-ma0000012244","","","","","https://www.allmusic.com/album/my-brutal-life-mw0004094893"
"Your Side of Town","03:07","August 25, 2023","",NA,"","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","","","","","","","https://www.allmusic.com/album/your-side-of-town-mw0004098943"
