"num","title","duration","url","composer_urls","composer_names","performer_urls","performer_names","album_url"
"1","Around the World [I:Cube Remix]","06:18","https://www.allmusic.com/song/around-the-world-i-cube-remix--mt0060252535","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"2","Revolution 909 [Roger Sanchez & Junior Sanchez Remix]","08:56","https://www.allmusic.com/song/revolution-909-roger-sanchez-junior-sanchez-remix--mt0060252536","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"3","Around the World [Tee's Frozen Sun Mix]","07:57","https://www.allmusic.com/song/around-the-world-tees-frozen-sun-mix--mt0060252537","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"4","Around the World [Mellow Mix]","07:51","https://www.allmusic.com/song/around-the-world-mellow-mix--mt0060252538","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"5","Burnin' [DJ Sneak Main Mix]","09:10","https://www.allmusic.com/song/burnin-dj-sneak-main-mix--mt0060252539","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"6","Around the World [Kenlou Mix]","07:50","https://www.allmusic.com/song/around-the-world-kenlou-mix--mt0060252540","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"7","Burnin' [Ian Pooley Cut up Mix]","05:20","https://www.allmusic.com/song/burnin-ian-pooley-cut-up-mix--mt0060252541","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"8","Around the World [Motorbass Vice Mix]","06:37","https://www.allmusic.com/song/around-the-world-motorbass-vice-mix--mt0060252542","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"9","Around the World [Maw Remix]","09:23","https://www.allmusic.com/song/around-the-world-maw-remix--mt0060252546","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
"10","Burnin' [Slam Mix]","06:47","https://www.allmusic.com/song/burnin-slam-mix--mt0060252547","https://www.allmusic.com/artist/thomas-bangalter-mn0000926200;https://www.allmusic.com/artist/guy-manuel-de-homem-christo-mn0000651498","Thomas Bangalter;Guy-Manuel de Homem-Christo","https://www.allmusic.com/artist/daft-punk-mn0000667669","Daft Punk","https://www.allmusic.com/album/homework-remixes--mw0003671185"
