"album","duration","release_date","all_music_rating","recording_date","recording_locations","genre_names","genre_urls","style_names","style_urls","mood_names","mood_urls","theme_names","theme_urls","url"
"Emilie Mayer: Symphonies 3 & 7","01:06:34","October 28, 2022","8","March 7, 2022 - March 11, 2022","Großer Sendesaal, NDR Landesfunkhaus Hannover","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Symphony","https://www.allmusic.com/style/symphony-ma0000012291","Animated;Capricious;Dignified/Noble;Dramatic;Energetic;Graceful;Heroic;Joyous;Melodic;Pastoral;Tense/Anxious;Thrilling;Triumphant","https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/capricious-xa0000000956;https://www.allmusic.com/mood/dignified-noble-xa0000000977;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/energetic-xa0000000990;https://www.allmusic.com/mood/graceful-xa0000001011;https://www.allmusic.com/mood/heroic-xa0000001019;https://www.allmusic.com/mood/joyous-xa0000001029;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/pastoral-xa0000000745;https://www.allmusic.com/mood/tense-anxious-xa0000000697;https://www.allmusic.com/mood/thrilling-xa0000000776;https://www.allmusic.com/mood/triumphant-xa0000001126","","","https://www.allmusic.com/album/emilie-mayer-symphonies-3-7-mw0003813550"
"Jaguar Sound","35:08","November 18, 2022","8",NA,"","R&B","https://www.allmusic.com/genre/r-b-ma0000002809","Neo-Psychedelia;Retro-Soul;Alternative Pop/Rock;Alternative/Indie Rock","https://www.allmusic.com/style/neo-psychedelia-ma0000012252;https://www.allmusic.com/style/retro-soul-ma0000011953;https://www.allmusic.com/style/alternative-pop-rock-ma0000002422;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230","Dramatic;Summery;Agreeable;Amiable/Good-Natured;Dreamy;Intimate;Organic;Playful;Positive;Relaxed;Rousing;Swaggering;Warm;Calm/Peaceful;Languid;Stylish;Nostalgic;Spacey;Trippy","https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/summery-xa0000001116;https://www.allmusic.com/mood/agreeable-xa0000000715;https://www.allmusic.com/mood/amiable-good-natured-xa0000000934;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/playful-xa0000001067;https://www.allmusic.com/mood/positive-xa0000000746;https://www.allmusic.com/mood/relaxed-xa0000000755;https://www.allmusic.com/mood/rousing-xa0000000759;https://www.allmusic.com/mood/swaggering-xa0000001118;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/calm-peaceful-xa0000000701;https://www.allmusic.com/mood/languid-xa0000001033;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/nostalgic-xa0000000742;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/trippy-xa0000000749","Hanging Out;Late Night;Relaxation;Healing/Comfort","https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/relaxation-ma0000006314;https://www.allmusic.com/theme/healing-comfort-ma0000006273","https://www.allmusic.com/album/jaguar-sound-mw0003818334"
"Valentin Silvestrov: Maidan","01:16:22","September 30, 2022","8","2016","St. Michael's Cathedral, Kyiv, Ukraine","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Choral","https://www.allmusic.com/style/choral-ma0000004509","Atmospheric;Complex;Earthy;Exotic;Exploratory;Lyrical;Melodic;Narrative;Ornate;Refined;Rustic;Shimmering;Sophisticated;Suspenseful;Transparent/Translucent;Weary","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/earthy-xa0000000981;https://www.allmusic.com/mood/exotic-xa0000000995;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/lyrical-xa0000001038;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/narrative-xa0000001052;https://www.allmusic.com/mood/ornate-xa0000001058;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/rustic-xa0000001082;https://www.allmusic.com/mood/shimmering-xa0000001092;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/suspenseful-xa0000001117;https://www.allmusic.com/mood/transparent-translucent-xa0000001124;https://www.allmusic.com/mood/weary-xa0000001139","","","https://www.allmusic.com/album/valentin-silvestrov-maidan-mw0003820457"
"Migration","01:18:37","August 5, 2022","8","March 3, 2017 - August 12, 2017","Bates Recital Hall, University of Texas, Austin, TX;Meyerson Symphony Center, Dallas, Texas","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Band Music;Concerto;Symphony","https://www.allmusic.com/style/band-music-ma0000004501;https://www.allmusic.com/style/concerto-ma0000012338;https://www.allmusic.com/style/symphony-ma0000012291","Atmospheric;Brassy;Dramatic;Exploratory;Flowing;Melodic;Powerful;Refined;Sophisticated;Spontaneous;Suspenseful","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/brassy-xa0000000950;https://www.allmusic.com/mood/dramatic-xa0000000708;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/powerful-xa0000000747;https://www.allmusic.com/mood/refined-xa0000001076;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spontaneous-xa0000001106;https://www.allmusic.com/mood/suspenseful-xa0000001117","","","https://www.allmusic.com/album/migration-mw0003747420"
"Garden Gaia","44:05","August 26, 2022","8",NA,"Bärgzyt, Switzerland;Haunted House, Leipzig;Höhenland Studio, Falkenberg;Nadel Eins Studio;Norges Musikkhøgskole;Orchard STudios;Palomas Garden, Spain;Studio Asamisimasa;Studio Kremlin;Unity Studio","Electronic","https://www.allmusic.com/genre/electronic-ma0000002572","Experimental Techno;Techno;House;Microhouse;Tech-House;Club/Dance","https://www.allmusic.com/style/experimental-techno-ma0000012244;https://www.allmusic.com/style/techno-ma0000002893;https://www.allmusic.com/style/house-ma0000002651;https://www.allmusic.com/style/microhouse-ma0000012279;https://www.allmusic.com/style/tech-house-ma0000005003;https://www.allmusic.com/style/club-dance-ma0000002544","Atmospheric;Cerebral;Druggy;Hypnotic;Spacey;Melancholy;Sparkling;Trippy;Austere;Bleak;Clinical;Confident;Dreamy;Freewheeling;Lonely;Nocturnal;Paranoid;Provocative;Sophisticated;Wintry;Detached;Eerie;Restrained;Autumnal;Somber;Tense/Anxious","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/cerebral-xa0000000959;https://www.allmusic.com/mood/druggy-xa0000000979;https://www.allmusic.com/mood/hypnotic-xa0000000719;https://www.allmusic.com/mood/spacey-xa0000001101;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/sparkling-xa0000001102;https://www.allmusic.com/mood/trippy-xa0000000749;https://www.allmusic.com/mood/austere-xa0000000942;https://www.allmusic.com/mood/bleak-xa0000000947;https://www.allmusic.com/mood/clinical-xa0000000962;https://www.allmusic.com/mood/confident-xa0000000748;https://www.allmusic.com/mood/dreamy-xa0000000709;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/lonely-xa0000000727;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/paranoid-xa0000001061;https://www.allmusic.com/mood/provocative-xa0000001070;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/wintry-xa0000001141;https://www.allmusic.com/mood/detached-xa0000000707;https://www.allmusic.com/mood/eerie-xa0000000985;https://www.allmusic.com/mood/restrained-xa0000000756;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/somber-xa0000001098;https://www.allmusic.com/mood/tense-anxious-xa0000000697","Late Night;Nature;New Love;Club;Dreaming;Night Driving;Winter;Introspection;The Great Outdoors","https://www.allmusic.com/theme/late-night-ma0000006321;https://www.allmusic.com/theme/nature-ma0000004268;https://www.allmusic.com/theme/new-love-ma0000005625;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/dreaming-ma0000005055;https://www.allmusic.com/theme/night-driving-ma0000006332;https://www.allmusic.com/theme/winter-ma0000004285;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/the-great-outdoors-ma0000006296","https://www.allmusic.com/album/garden-gaia-mw0003749020"
"Jack in the Box","21:42","July 15, 2022","8",NA,"","Pop/Rock;Rap","https://www.allmusic.com/genre/pop-rock-ma0000002613;https://www.allmusic.com/genre/rap-ma0000002816","Korean Rap;Asian Rap;K-Pop;Asian Pop;Dance-Pop;Pop-Rap","https://www.allmusic.com/style/korean-rap-ma0000013641;https://www.allmusic.com/style/asian-rap-ma0000013639;https://www.allmusic.com/style/k-pop-ma0000011907;https://www.allmusic.com/style/asian-pop-ma0000012169;https://www.allmusic.com/style/dance-pop-ma0000004548;https://www.allmusic.com/style/pop-rap-ma0000005012","Aggressive;Intense;Introspective;Bombastic;Fierce;Stylish;Angst-Ridden;Animated;Bravado;Defiant;Menacing;Passionate;Reflective;Anguished/Distraught;Brooding;Cathartic;Confrontational;Poignant;Powerful;Self-Conscious;Complex;Plaintive;Pure;Cold","https://www.allmusic.com/mood/aggressive-xa0000000694;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/introspective-xa0000001027;https://www.allmusic.com/mood/bombastic-xa0000000948;https://www.allmusic.com/mood/fierce-xa0000001001;https://www.allmusic.com/mood/stylish-xa0000001113;https://www.allmusic.com/mood/angst-ridden-xa0000000935;https://www.allmusic.com/mood/animated-xa0000000937;https://www.allmusic.com/mood/bravado-xa0000000951;https://www.allmusic.com/mood/defiant-xa0000000706;https://www.allmusic.com/mood/menacing-xa0000001045;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/anguished-distraught-xa0000000696;https://www.allmusic.com/mood/brooding-xa0000000954;https://www.allmusic.com/mood/cathartic-xa0000000958;https://www.allmusic.com/mood/confrontational-xa0000000966;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/powerful-xa0000000747;https://www.allmusic.com/mood/self-conscious-xa0000001089;https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/plaintive-xa0000001066;https://www.allmusic.com/mood/pure-xa0000000751;https://www.allmusic.com/mood/cold-xa0000000963","Cool & Cocky;Hope;Introspection;World View;Awareness;Celebration;Everyday Life;Reflection;Struggle;Affirmation;Catharsis;Club;Empowerment;Hanging Out;Maverick;Politics/Society;Affection/Fondness;Healing/Comfort;Dance Party","https://www.allmusic.com/theme/cool-cocky-ma0000006328;https://www.allmusic.com/theme/hope-ma0000005069;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/world-view-ma0000005123;https://www.allmusic.com/theme/awareness-ma0000005045;https://www.allmusic.com/theme/celebration-ma0000005042;https://www.allmusic.com/theme/everyday-life-ma0000005057;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/struggle-ma0000013591;https://www.allmusic.com/theme/affirmation-ma0000006324;https://www.allmusic.com/theme/catharsis-ma0000013572;https://www.allmusic.com/theme/club-ma0000005633;https://www.allmusic.com/theme/empowerment-ma0000005579;https://www.allmusic.com/theme/hanging-out-ma0000006297;https://www.allmusic.com/theme/maverick-ma0000006335;https://www.allmusic.com/theme/politics-society-ma0000005093;https://www.allmusic.com/theme/affection-fondness-ma0000006327;https://www.allmusic.com/theme/healing-comfort-ma0000006273;https://www.allmusic.com/theme/dance-party-ma0000005051","https://www.allmusic.com/album/jack-in-the-box-mw0003749275"
"Chopin: Préludes, Fantaisie, Berceuse & Barcarolle","01:10:25","October 14, 2022","8","January 8, 2020 - January 12, 2020","la Ferme de Villefavard","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard","https://www.allmusic.com/style/keyboard-ma0000011828","Complex;Dark;Driving;Exploratory;Flashy;Flowing;Freewheeling;Gloomy;Intense;Sophisticated;Spontaneous;Suspenseful;Theatrical","https://www.allmusic.com/mood/complex-xa0000000964;https://www.allmusic.com/mood/dark-xa0000000970;https://www.allmusic.com/mood/driving-xa0000000978;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/flashy-xa0000001003;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/freewheeling-xa0000001005;https://www.allmusic.com/mood/gloomy-xa0000000714;https://www.allmusic.com/mood/intense-xa0000000721;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spontaneous-xa0000001106;https://www.allmusic.com/mood/suspenseful-xa0000001117;https://www.allmusic.com/mood/theatrical-xa0000001120","","","https://www.allmusic.com/album/chopin-pr%C3%A9ludes-fantaisie-berceuse-barcarolle-mw0003756549"
"My Boy","35:30","September 9, 2022","8",NA,"Maxwells Creek, Waipu;Merk's Studio, Auckland;Paquin Studios, Auckland;Roundhead Studios, Auckland","Pop/Rock","https://www.allmusic.com/genre/pop-rock-ma0000002613","Indie Pop;Alternative/Indie Rock;Indie Folk","https://www.allmusic.com/style/indie-pop-ma0000004494;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/indie-folk-ma0000012149","Intimate;Melodic;Warm;Atmospheric;Bittersweet;Poignant;Restrained;Sparse;Wistful;Autumnal;Earnest;Literate;Nocturnal;Plaintive;Tender;Earthy;Reflective;Soothing","https://www.allmusic.com/mood/intimate-xa0000000722;https://www.allmusic.com/mood/melodic-xa0000001127;https://www.allmusic.com/mood/warm-xa0000001138;https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/restrained-xa0000000756;https://www.allmusic.com/mood/sparse-xa0000001103;https://www.allmusic.com/mood/wistful-xa0000001142;https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/earnest-xa0000000980;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/nocturnal-xa0000001054;https://www.allmusic.com/mood/plaintive-xa0000001066;https://www.allmusic.com/mood/tender-xa0000001119;https://www.allmusic.com/mood/earthy-xa0000000981;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/soothing-xa0000001099","Imagination;Introspection;Playful;Friendship;Reflection","https://www.allmusic.com/theme/imagination-ma0000006299;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/playful-ma0000006315;https://www.allmusic.com/theme/friendship-ma0000005146;https://www.allmusic.com/theme/reflection-ma0000006316","https://www.allmusic.com/album/my-boy-mw0003739738"
"Tristan","01:41:53","September 9, 2022","8","November 26, 2019 - November 29, 2019","Berlin, Philharmonie, Kammermusiksaal;Leipzig, Gewandhaus","Classical","https://www.allmusic.com/genre/classical-ma0000002521","Keyboard;Concerto","https://www.allmusic.com/style/keyboard-ma0000011828;https://www.allmusic.com/style/concerto-ma0000012338","Atmospheric;Dark;Ethereal;Exploratory;Flowing;Sophisticated;Spacious;Sparse;Spontaneous;Suspenseful;Transparent/Translucent","https://www.allmusic.com/mood/atmospheric-xa0000000941;https://www.allmusic.com/mood/dark-xa0000000970;https://www.allmusic.com/mood/ethereal-xa0000000993;https://www.allmusic.com/mood/exploratory-xa0000001441;https://www.allmusic.com/mood/flowing-xa0000000713;https://www.allmusic.com/mood/sophisticated-xa0000001100;https://www.allmusic.com/mood/spacious-xa0000001447;https://www.allmusic.com/mood/sparse-xa0000001103;https://www.allmusic.com/mood/spontaneous-xa0000001106;https://www.allmusic.com/mood/suspenseful-xa0000001117;https://www.allmusic.com/mood/transparent-translucent-xa0000001124","","","https://www.allmusic.com/album/tristan-mw0003737996"
"Carving Canyons","42:30","September 16, 2022","8",NA,"","Pop/Rock;Country","https://www.allmusic.com/genre/pop-rock-ma0000002613;https://www.allmusic.com/genre/country-ma0000002532","Alternative Singer/Songwriter;Alternative/Indie Rock;Americana;Alternative Country-Rock","https://www.allmusic.com/style/alternative-singer-songwriter-ma0000012100;https://www.allmusic.com/style/alternative-indie-rock-ma0000012230;https://www.allmusic.com/style/americana-ma0000004415;https://www.allmusic.com/style/alternative-country-rock-ma0000012294","Autumnal;Bittersweet;Earthy;Literate;Melancholy;Organic;Passionate;Plaintive;Poignant;Reflective;Intimate","https://www.allmusic.com/mood/autumnal-xa0000000943;https://www.allmusic.com/mood/bittersweet-xa0000000946;https://www.allmusic.com/mood/earthy-xa0000000981;https://www.allmusic.com/mood/literate-xa0000001036;https://www.allmusic.com/mood/melancholy-xa0000000734;https://www.allmusic.com/mood/organic-xa0000001057;https://www.allmusic.com/mood/passionate-xa0000001062;https://www.allmusic.com/mood/plaintive-xa0000001066;https://www.allmusic.com/mood/poignant-xa0000001068;https://www.allmusic.com/mood/reflective-xa0000000753;https://www.allmusic.com/mood/intimate-xa0000000722","Autumn;Healing/Comfort;Introspection;Long Walk;Reflection;Heartache;Stay in Bed","https://www.allmusic.com/theme/autumn-ma0000004245;https://www.allmusic.com/theme/healing-comfort-ma0000006273;https://www.allmusic.com/theme/introspection-ma0000006318;https://www.allmusic.com/theme/long-walk-ma0000006317;https://www.allmusic.com/theme/reflection-ma0000006316;https://www.allmusic.com/theme/heartache-ma0000006311;https://www.allmusic.com/theme/stay-in-bed-ma0000006326","https://www.allmusic.com/album/carving-canyons-mw0003741208"
