"num","title","duration","url","composer_urls","composer_names","performer_urls","performer_names","album_url"
"1","Bilk A1","","https://www.allmusic.com/song/bilk-a1-mt0062788019","","","https://www.allmusic.com/artist/mouse-on-mars-mn0000929800","Mouse on Mars","https://www.allmusic.com/album/bilk-mw0004071323"
"2","Bilk A2","","https://www.allmusic.com/song/bilk-a2-mt0062788020","","","https://www.allmusic.com/artist/mouse-on-mars-mn0000929800","Mouse on Mars","https://www.allmusic.com/album/bilk-mw0004071323"
"3","Bilk A3","","https://www.allmusic.com/song/bilk-a3-mt0062788021","","","https://www.allmusic.com/artist/mouse-on-mars-mn0000929800","Mouse on Mars","https://www.allmusic.com/album/bilk-mw0004071323"
"4","Bilk B1","","https://www.allmusic.com/song/bilk-b1-mt0062788022","","","https://www.allmusic.com/artist/mouse-on-mars-mn0000929800","Mouse on Mars","https://www.allmusic.com/album/bilk-mw0004071323"
"5","Bilk B2","","https://www.allmusic.com/song/bilk-b2-mt0062788023","","","https://www.allmusic.com/artist/mouse-on-mars-mn0000929800","Mouse on Mars","https://www.allmusic.com/album/bilk-mw0004071323"
"6","Bilk B3","","https://www.allmusic.com/song/bilk-b3-mt0062788024","","","https://www.allmusic.com/artist/mouse-on-mars-mn0000929800","Mouse on Mars","https://www.allmusic.com/album/bilk-mw0004071323"
"1","I Need Your Lovin'","01:46","https://www.allmusic.com/song/i-need-your-lovin-mt0062627906","https://www.allmusic.com/artist/teena-marie-mn0000018258","Teena Marie","https://www.allmusic.com/artist/louallday-mn0004144852;https://www.allmusic.com/artist/teena-marie-mn0000018258;https://www.allmusic.com/artist/uchill-mn0004130134","LOUALLDAY;Teena Marie;uChill","https://www.allmusic.com/album/i-need-your-lovin-louallday-lofi-flip--mw0004072715"
"1","Me Gustas","03:09","https://www.allmusic.com/song/me-gustas-mt0062632889","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"2","Secreto De Amor","03:43","https://www.allmusic.com/song/secreto-de-amor-mt0062632885","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"3","Que Sea","02:50","https://www.allmusic.com/song/que-sea-mt0062632882","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"4","Un  Idiota","03:07","https://www.allmusic.com/song/un-idiota-mt0062632878","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"5","Juliantla","04:08","https://www.allmusic.com/song/juliantla-mt0062632894","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"6","Te Irá Mejor Sin Mí","02:57","https://www.allmusic.com/song/te-ir%C3%A1-mejor-sin-m%C3%AD-mt0062632886","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"7","Voy A Conquistarte","02:51","https://www.allmusic.com/song/voy-a-conquistarte-mt0062632893","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"8","La Derrota","03:17","https://www.allmusic.com/song/la-derrota-mt0062632881","https://www.allmusic.com/artist/jose-manuel-figueroa-figueroa-mn0004348861","Jose Manuel Figueroa Figueroa","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"9","Un Millón De Primaveras","02:50","https://www.allmusic.com/song/un-mill%C3%B3n-de-primaveras-mt0062632879","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"10","Eso Y Más","02:37","https://www.allmusic.com/song/eso-y-m%C3%A1s-mt0062632877","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"11","Diséñame","03:29","https://www.allmusic.com/song/dis%C3%A9%C3%B1ame-mt0062632883","https://www.allmusic.com/artist/jos%C3%A9-manuel-figueroa-mn0000264390","José Manuel Figueroa","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"12","Estuve","03:17","https://www.allmusic.com/song/estuve-mt0062632895","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"13","No La Voy A Engañar","03:23","https://www.allmusic.com/song/no-la-voy-a-enga%C3%B1ar-mt0062632888","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"14","Se Va A Arrepentir","03:27","https://www.allmusic.com/song/se-va-a-arrepentir-mt0062632890","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"15","Hoy Tengo Miedo","03:08","https://www.allmusic.com/song/hoy-tengo-miedo-mt0062632884","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"16","Que Dios Bendiga","04:17","https://www.allmusic.com/song/que-dios-bendiga-mt0062632892","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"17","Tú Sabes Quien","03:15","https://www.allmusic.com/song/t%C3%BA-sabes-quien-mt0062632891","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"18","Niña Hechicera","03:01","https://www.allmusic.com/song/ni%C3%B1a-hechicera-mt0062632887","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"19","Golondrinas Viajeras","03:13","https://www.allmusic.com/song/golondrinas-viajeras-mt0062632880","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"20","Me Quiere Mi Perro","03:09","https://www.allmusic.com/song/me-quiere-mi-perro-mt0062632896","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/artist/joan-sebastian-mn0000784617","Joan Sebastian","https://www.allmusic.com/album/the-best-of-mw0004073841"
"1","Mi Mayor Anhelo","03:29","https://www.allmusic.com/song/mi-mayor-anhelo-mt0062650758","https://www.allmusic.com/artist/%C3lejandro-ojeda-mn0002358672","Álejandro Ojeda","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"2","El 24","01:45","https://www.allmusic.com/song/el-24-mt0062650772","https://www.allmusic.com/artist/manuel-antonio-fern%C3%A1ndez-estrada-mn0002608001","Manuel Antonio Fernández Estrada","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"3","Mi Olvido","03:38","https://www.allmusic.com/song/mi-olvido-mt0062650767","https://www.allmusic.com/artist/espinoza-paz-mn0000671378","Espinoza Paz","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"4","Sin Evidencia","02:42","https://www.allmusic.com/song/sin-evidencia-mt0062650761","https://www.allmusic.com/artist/v%C3%ADctor-diaz-mn0001619753","Víctor Diaz","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"5","Sigue","02:16","https://www.allmusic.com/song/sigue-mt0062650770","https://www.allmusic.com/artist/eduardo-palencia-cisneros-mn0003216765;https://www.allmusic.com/artist/horacio-palencia-mn0001025224","Eduardo Palencia Cisneros;Horacio Palencia","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"6","De Ti Enamorado","03:25","https://www.allmusic.com/song/de-ti-enamorado-mt0062650763","https://www.allmusic.com/artist/horacio-palencia-mn0001025224;https://www.allmusic.com/artist/erika-vidrio-mn0001031183","Horacio Palencia;Erika Vidrio","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"7","Increíble","02:48","https://www.allmusic.com/song/incre%C3%ADble-mt0062650765","https://www.allmusic.com/artist/gerardo-ort%C3%ADz-mn0002364522","Gerardo Ortíz","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"8","Te Equivocas","03:21","https://www.allmusic.com/song/te-equivocas-mt0062650762","https://www.allmusic.com/artist/juan-carlos-gonz%C3%A1lez-mn0000866653","Juan Carlos González","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
"9","El Mechón","02:19","https://www.allmusic.com/song/el-mech%C3%B3n-mt0062650754","https://www.allmusic.com/artist/abraham-nunez-narvaez-mn0001039625","Abraham Nunez Narvaez","https://www.allmusic.com/artist/banda-sinaloense-ms-de-sergio-liz%C3%A1rraga-mn0001023757","Banda Sinaloense MS de Sergio Lizárraga","https://www.allmusic.com/album/the-best-of-mw0004076402"
