"num","title","duration","url","composer_urls","composer_names","performer_urls","performer_names","album_url"
"1","Hideous Dream Opus #1","01:02","https://www.allmusic.com/song/hideous-dream-opus-1-mt0062633060","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"2","Mental Paralysis","04:21","https://www.allmusic.com/song/mental-paralysis-mt0062633057","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"3","The Endless Multitude","06:28","https://www.allmusic.com/song/the-endless-multitude-mt0062633055","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"4","Hideous Dream Opus #2","01:19","https://www.allmusic.com/song/hideous-dream-opus-2-mt0062633052","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"5","The Crowning Horror","03:34","https://www.allmusic.com/song/the-crowning-horror-mt0062633058","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"6","Queen of the Dead Dimension","05:33","https://www.allmusic.com/song/queen-of-the-dead-dimension-mt0062633050","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"7","The Black Vortex","04:50","https://www.allmusic.com/song/the-black-vortex-mt0062633059","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"8","Nameless Rites","04:55","https://www.allmusic.com/song/nameless-rites-mt0062633051","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"9","Hideous Dream Opus #3","01:13","https://www.allmusic.com/song/hideous-dream-opus-3-mt0062633056","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"10","The Ultimate Void of Chaos","05:06","https://www.allmusic.com/song/the-ultimate-void-of-chaos-mt0062633054","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"11","Forgotten Aeon","05:37","https://www.allmusic.com/song/forgotten-aeon-mt0062633053","","","https://www.allmusic.com/artist/blut-aus-nord-mn0000117336","Blut aus Nord","https://www.allmusic.com/album/disharmonium-nahab-mw0004021671"
"1","Look Away, Look Away","03:46","https://www.allmusic.com/song/look-away-look-away-mt0061776557","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"2","Divebomb","03:22","https://www.allmusic.com/song/divebomb-mt0061776558","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"3","Getting to Know (All the Ways We're Wrong for Each Other)","03:51","https://www.allmusic.com/song/getting-to-know-all-the-ways-were-wrong-for-each-other-mt0061776559","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"4","Stay and Ask Me in a Different Way","03:16","https://www.allmusic.com/song/stay-and-ask-me-in-a-different-way-mt0061776560","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"5","The Me Frequency","03:56","https://www.allmusic.com/song/the-me-frequency-mt0061776561","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"6","Whammy-O","02:59","https://www.allmusic.com/song/whammy-o-mt0061776562","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"7","But We Keep On Trying","03:25","https://www.allmusic.com/song/but-we-keep-on-trying-mt0061776563","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"8","Sock It to Me","03:23","https://www.allmusic.com/song/sock-it-to-me-mt0061776564","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"9","Going Nowhere","02:00","https://www.allmusic.com/song/going-nowhere-mt0061776565","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"10","Gemini","02:43","https://www.allmusic.com/song/gemini-mt0061776566","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"11","Train Song","04:17","https://www.allmusic.com/song/train-song-mt0061776567","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"12","Baby","05:43","https://www.allmusic.com/song/baby-mt0061776568","","","https://www.allmusic.com/artist/the-go%21-team-mn0000397794","The Go! Team","https://www.allmusic.com/album/get-up-sequences-pt-2-mw0003886902"
"1","Bruiseless","01:13","https://www.allmusic.com/song/bruiseless-mt0062174106","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"2","Impurities","03:49","https://www.allmusic.com/song/impurities-mt0062174096","https://www.allmusic.com/artist/romil-hemnami-mn0004442033;https://www.allmusic.com/artist/al-hug-mn0003892389;https://www.allmusic.com/artist/carter-lang-mn0003011955;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Romil Hemnami;Al Hug;Carter Lang;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"3","Devotion","02:45","https://www.allmusic.com/song/devotion-mt0062174099","https://www.allmusic.com/artist/baird-mn0003973580;https://www.allmusic.com/artist/paul-epworth-mn0000775047;https://www.allmusic.com/artist/romil-hemnami-mn0004442033;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Baird;Paul Epworth;Romil Hemnami;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"4","Blades","03:41","https://www.allmusic.com/song/blades-mt0062174097","https://www.allmusic.com/artist/paul-epworth-mn0000775047;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Paul Epworth;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"5","Purple Phase","04:24","https://www.allmusic.com/song/purple-phase-mt0062174103","https://www.allmusic.com/artist/paul-epworth-mn0000775047;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Paul Epworth;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"6","Weightless","04:02","https://www.allmusic.com/song/weightless-mt0062174100","https://www.allmusic.com/artist/paul-epworth-mn0000775047;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Paul Epworth;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"7","Pegasus","03:06","https://www.allmusic.com/song/pegasus-mt0062174104","https://www.allmusic.com/artist/baird-mn0003973580;https://www.allmusic.com/artist/paul-epworth-mn0000775047;https://www.allmusic.com/artist/romil-hemnami-mn0004442033;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Baird;Paul Epworth;Romil Hemnami;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"8","Dog Rose","03:08","https://www.allmusic.com/song/dog-rose-mt0062174098","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"9","Puppy","03:13","https://www.allmusic.com/song/puppy-mt0062174102","https://www.allmusic.com/artist/arlo-parks-mn0003888507;https://www.allmusic.com/artist/ariel-rechtshaid-mn0000663766;https://www.allmusic.com/artist/buddy-ross-mn0002707036","Arlo Parks;Ariel Rechtshaid;Buddy Ross","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"10","I'm Sorry","03:07","https://www.allmusic.com/song/im-sorry-mt0062174101","https://www.allmusic.com/artist/arlo-parks-mn0003888507;https://www.allmusic.com/artist/ariel-rechtshaid-mn0000663766;https://www.allmusic.com/artist/buddy-ross-mn0002707036","Arlo Parks;Ariel Rechtshaid;Buddy Ross","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"11","Room (Red Wings)","04:28","https://www.allmusic.com/song/room-red-wings-mt0062174105","https://www.allmusic.com/artist/dominic-maker-mn0002539544;https://www.allmusic.com/artist/arlo-parks-mn0003888507;https://www.allmusic.com/artist/buddy-ross-mn0002707036","Dominic Maker;Arlo Parks;Buddy Ross","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"12","Ghost","03:50","https://www.allmusic.com/song/ghost-mt0062174095","https://www.allmusic.com/artist/paul-epworth-mn0000775047;https://www.allmusic.com/artist/arlo-parks-mn0003888507","Paul Epworth;Arlo Parks","https://www.allmusic.com/artist/arlo-parks-mn0003888507","Arlo Parks","https://www.allmusic.com/album/my-soft-machine-mw0003908413"
"1","I Should Have Married You","02:43","https://www.allmusic.com/song/i-should-have-married-you-mt0061775918","https://www.allmusic.com/artist/shane-mcanally-mn0000165112;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/trevor-rosen-mn0002491586;https://www.allmusic.com/artist/whit-sellers-mn0003322409;https://www.allmusic.com/artist/geoff-sprung-mn0003146121;https://www.allmusic.com/artist/brad-tursi-mn0001929646","Shane McAnally;Matthew Ramsey;Trevor Rosen;Whit Sellers;Geoff Sprung;Brad Tursi","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"2","Memory Lane","02:52","https://www.allmusic.com/song/memory-lane-mt0061775919","https://www.allmusic.com/artist/jesse-jo-dillon-mn0002553607;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/trevor-rosen-mn0002491586;https://www.allmusic.com/artist/brad-tursi-mn0001929646","Jesse Jo Dillon;Matthew Ramsey;Trevor Rosen;Brad Tursi","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"3","Some Horses","03:43","https://www.allmusic.com/song/some-horses-mt0061775920","https://www.allmusic.com/artist/matt-jenkins-mn0001394642;https://www.allmusic.com/artist/shane-mcanally-mn0000165112","Matt Jenkins;Shane McAnally","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"4","Ain't Got a Worry","02:28","https://www.allmusic.com/song/aint-got-a-worry-mt0061775921","https://www.allmusic.com/artist/shane-mcanally-mn0000165112;https://www.allmusic.com/artist/josh-osborne-mn0000966437;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/trevor-rosen-mn0002491586;https://www.allmusic.com/artist/brad-tursi-mn0001929646","Shane McAnally;Josh Osborne;Matthew Ramsey;Trevor Rosen;Brad Tursi","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"5","Love Drunk and Happy","02:57","https://www.allmusic.com/song/love-drunk-and-happy-mt0062276204","https://www.allmusic.com/artist/jesse-jo-dillon-mn0002553607;https://www.allmusic.com/artist/matt-dragstrem-mn0002036509;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/trevor-rosen-mn0002491586","Jesse Jo Dillon;Matt Dragstrem;Matthew Ramsey;Trevor Rosen","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"6","Easier Said With Rum","03:22","https://www.allmusic.com/song/easier-said-with-rum-mt0062276206","https://www.allmusic.com/artist/matt-jenkins-mn0001394642;https://www.allmusic.com/artist/chase-mcgill-mn0003313925;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/brad-tursi-mn0001929646","Matt Jenkins;Chase McGill;Matthew Ramsey;Brad Tursi","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"7","How Good Is That","02:54","https://www.allmusic.com/song/how-good-is-that-mt0062276203","https://www.allmusic.com/artist/ross-copperman-mn0002013191;https://www.allmusic.com/artist/josh-osborne-mn0000966437;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/trevor-rosen-mn0002491586;https://www.allmusic.com/artist/brad-tursi-mn0001929646","Ross Copperman;Josh Osborne;Matthew Ramsey;Trevor Rosen;Brad Tursi","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"8","Freedom Like You","03:08","https://www.allmusic.com/song/freedom-like-you-mt0062276205","https://www.allmusic.com/artist/jordan-davis-mn0003629629;https://www.allmusic.com/artist/matthew-ramsey-mn0003308296;https://www.allmusic.com/artist/trevor-rosen-mn0002491586;https://www.allmusic.com/artist/brad-tursi-mn0001929646","Jordan Davis;Matthew Ramsey;Trevor Rosen;Brad Tursi","https://www.allmusic.com/artist/old-dominion-mn0003295186","Old Dominion","https://www.allmusic.com/album/memory-lane-mw0003914612"
"1","There Are Some Worlds Where All Dreams Die","07:14","https://www.allmusic.com/song/there-are-some-worlds-where-all-dreams-die-mt0061988517","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"2","The Day od Days Were There","05:03","https://www.allmusic.com/song/the-day-od-days-were-there-mt0061988518","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"3","Love Shows in Her Smile: It Is Confident","03:59","https://www.allmusic.com/song/love-shows-in-her-smile-it-is-confident-mt0061988519","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"4","Their New Life Was Their Final Life","04:01","https://www.allmusic.com/song/their-new-life-was-their-final-life-mt0061988520","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"5","Birdbrain","05:55","https://www.allmusic.com/song/birdbrain-mt0061988521","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"6","His Fingers, Moving in the Air, Produced a Soft Organ-Like Music","04:01","https://www.allmusic.com/song/his-fingers-moving-in-the-air-produced-a-soft-organ-like-music-mt0061988522","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"7","Oh, Said the Strange Mind, You Want Me to Think for You","04:25","https://www.allmusic.com/song/oh-said-the-strange-mind-you-want-me-to-think-for-you-mt0061988523","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"8","Her Eyes... Were Like Cold Fires","04:55","https://www.allmusic.com/song/her-eyes-were-like-cold-fires-mt0061988524","","","https://www.allmusic.com/artist/mats-gustafsson-mn0000386492;https://www.allmusic.com/artist/joachim-nordwall-mn0002015147","Mats Gustafsson;Joachim Nordwall","https://www.allmusic.com/album/their-power-reached-across-space-and-time-to-defy-them-was-death-or-worse-mw0003923154"
"1","Feelings Plain","02:50","https://www.allmusic.com/song/feelings-plain-mt0062190734","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"2","Arla Fearn","04:44","https://www.allmusic.com/song/arla-fearn-mt0062190735","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"3","Good Lies","03:46","https://www.allmusic.com/song/good-lies-mt0062190736","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"4","Walk Thru Water","03:14","https://www.allmusic.com/song/walk-thru-water-mt0062190737","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"5","Cold Blooded","03:37","https://www.allmusic.com/song/cold-blooded-mt0062190738","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"6","Skulled","05:12","https://www.allmusic.com/song/skulled-mt0062190739","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"7","Sugarushhh","03:37","https://www.allmusic.com/song/sugarushhh-mt0062190740","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"8","Calon","04:08","https://www.allmusic.com/song/calon-mt0062190741","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"9","Is U","03:48","https://www.allmusic.com/song/is-u-mt0062190742","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"10","Vermonly","02:39","https://www.allmusic.com/song/vermonly-mt0062190743","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"11","So U Kno","05:43","https://www.allmusic.com/song/so-u-kno-mt0062190744","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"12","Calling Out","04:43","https://www.allmusic.com/song/calling-out-mt0062190745","","","https://www.allmusic.com/artist/overmono-mn0003567621","Overmono","https://www.allmusic.com/album/good-lies-mw0003925541"
"1","Love Letters to Plants","02:44","https://www.allmusic.com/song/love-letters-to-plants-mt0061764196","https://www.allmusic.com/artist/sasami-ashworth-mn0003307281;https://www.allmusic.com/artist/kyle-thomas-mn0000339727","Sasami Ashworth;Kyle Thomas","https://www.allmusic.com/artist/king-tuff-mn0001013222","King Tuff","https://www.allmusic.com/album/smalltown-stardust-mw0003839947"
"2","How I Love","04:48","https://www.allmusic.com/song/how-i-love-mt0061764197","https://www.allmusic.com/artist/sasami-ashworth-mn0003307281;https://www.allmusic.com/artist/kyle-thomas-mn0000339727","Sasami Ashworth;Kyle Thomas","https://www.allmusic.com/artist/king-tuff-mn0001013222","King Tuff","https://www.allmusic.com/album/smalltown-stardust-mw0003839947"
"3","A Meditation","00:51","https://www.allmusic.com/song/a-meditation-mt0061764198","https://www.allmusic.com/artist/sasami-ashworth-mn0003307281;https://www.allmusic.com/artist/kyle-thomas-mn0000339727","Sasami Ashworth;Kyle Thomas","https://www.allmusic.com/artist/king-tuff-mn0001013222","King Tuff","https://www.allmusic.com/album/smalltown-stardust-mw0003839947"
"4","Portrait of God","03:39","https://www.allmusic.com/song/portrait-of-god-mt0061764199","https://www.allmusic.com/artist/sasami-ashworth-mn0003307281;https://www.allmusic.com/artist/kyle-thomas-mn0000339727","Sasami Ashworth;Kyle Thomas","https://www.allmusic.com/artist/king-tuff-mn0001013222","King Tuff","https://www.allmusic.com/album/smalltown-stardust-mw0003839947"
"5","Smalltown Stardust","03:08","https://www.allmusic.com/song/smalltown-stardust-mt0061764200","https://www.allmusic.com/artist/sasami-ashworth-mn0003307281;https://www.allmusic.com/artist/kyle-thomas-mn0000339727","Sasami Ashworth;Kyle Thomas","https://www.allmusic.com/artist/king-tuff-mn0001013222","King Tuff","https://www.allmusic.com/album/smalltown-stardust-mw0003839947"
